timestamp,frame_number,right_elbow_angle,right_elbow_state,left_elbow_angle,left_elbow_state,right_shoulder_angle,right_shoulder_state,left_shoulder_angle,left_shoulder_state,right_hip_angle,right_hip_state,left_hip_angle,left_hip_state,right_knee_angle,right_knee_state,left_knee_angle,left_knee_state,body_tilt_angle,neck_trunk_angle_angle,neck_trunk_angle_state,body_tilt_state,lateral_tilt_angle,lateral_tilt_state,is_forward_leaning,forward_lean_score,forward_lean_ratio,avg_forward_lean_score,hip_center_x,hip_center_y,stay_duration,hip_confidence,is_long_stay,long_stay_alert
0.8333333333333333,20,130.29719355014325,STATIC,139.0379217393675,STATIC,73.28981978430399,STATIC,67.72865244557347,STATIC,122.43417418793875,STATIC,137.2031493847719,STATIC,103.46027528488327,STATIC,107.70533566798458,STATIC,127.7860150983556,93.32405239253873,HUNCH,FORWARD_TILT,143.78783216064198,LEFT_TILT,False,0.17531096113134592,0.0,0.17531096113134592,492.7309226989746,457.87118911743164,0.0,0.9998389482498169,False,
0.875,21,115.19848064430336,FLEXION,144.93647480171174,EXTENSION,82.25406929027999,EXTENSION,70.47812499497074,STATIC,114.09185099940011,FLEXION,125.91696661960265,FLEXION,93.70567303975984,FLEXION,101.34143635998723,FLEXION,136.54776586793753,97.16448839413253,HUNCH,FORWARD_TILT,168.41934542134948,LEFT_TILT,False,0.14730610163984428,0.0,0.1613085313855951,498.2858657836914,470.41712522506714,0.0,0.9998375475406647,False,
1.125,27,111.93907874438085,STATIC,145.1021281910352,STATIC,81.7484537608258,STATIC,79.3110366556886,EXTENSION,94.19195057399818,FLEXION,92.11672827414387,FLEXION,90.22220578686299,STATIC,100.91097816678787,STATIC,144.32616119533628,115.75858084787627,HUNCH,FORWARD_TILT,116.40018452452067,LEFT_TILT,False,0.08870057323730544,0.0,0.13710587866949855,463.27903747558594,502.5969386100769,0.0,0.9998302757740021,False,
1.7916666666666665,43,95.70522859790293,FLEXION,133.01021335627104,FLEXION,80.25066551958305,STATIC,77.30379161968018,STATIC,95.06498524976747,STATIC,83.83941720327404,FLEXION,82.70294929202944,FLEXION,82.78246122332067,FLEXION,169.37656868365877,109.3696153888941,HUNCH,UPRIGHT,2.3334115395598904,UPRIGHT,False,0.09028974358023534,0.0,0.12540184489718276,527.9286193847656,607.3239398002625,0.0,0.9995628595352173,False,
1.8333333333333333,44,93.35516119762627,STATIC,129.50815430795595,STATIC,81.52385823091505,STATIC,80.56835915420395,STATIC,83.9953720418483,FLEXION,76.77660999082343,FLEXION,93.49109099293426,EXTENSION,96.96723828016069,EXTENSION,168.93106828270007,121.93309100707509,HUNCH,UPRIGHT,3.7244304554025778,UPRIGHT,False,0.062370908873166465,0.0,0.1127956576923795,532.1585845947266,585.8393812179565,0.0,0.9992169439792633,False,
1.875,45,91.10168486299035,STATIC,124.75377994295582,STATIC,83.756127009104,STATIC,79.97361776800523,STATIC,76.66522725201145,FLEXION,66.33926387652397,FLEXION,98.8986519700026,EXTENSION,97.72283714792607,STATIC,165.64905832595133,118.39750373833041,HUNCH,UPRIGHT,1.4223026443162012,UPRIGHT,False,0.07022776947037686,0.0,0.10570100965537906,534.9101448059082,577.9614973068237,0.04166666666666674,0.998943567276001,False,
1.9166666666666665,46,85.55745904991072,FLEXION,107.42217084178694,FLEXION,81.12228584418044,STATIC,69.26921674367433,FLEXION,87.7018606226851,EXTENSION,82.36546548548877,EXTENSION,102.80493583596213,STATIC,98.0037062973805,STATIC,173.45580748722293,109.0533694026673,HUNCH,UPRIGHT,3.3254873701899896,UPRIGHT,False,0.25765917910518377,0.0,0.12740931957677973,542.354736328125,563.3947205543518,0.0,0.9986820220947266,False,
1.9583333333333333,47,83.59051043839636,STATIC,109.22562429181185,STATIC,81.93358458751065,STATIC,71.23997718146882,STATIC,90.70823683018277,STATIC,74.93491546676036,FLEXION,109.32825941666809,EXTENSION,94.25041817685197,STATIC,174.66650330099534,111.30474814666816,HUNCH,UPRIGHT,2.0226769805050586,UPRIGHT,False,0.08598944856295965,0.0,0.12223183570005222,545.9501075744629,546.2712621688843,0.0,0.998271107673645,False,
2.0,48,77.78026523121613,FLEXION,107.9537954741152,STATIC,82.35159199590663,STATIC,70.18601741769587,STATIC,90.14990634789437,STATIC,77.83279889613748,STATIC,108.23821379871666,STATIC,91.12842037499362,STATIC,174.2767194067347,117.06496848033571,HUNCH,UPRIGHT,0.523670639018842,UPRIGHT,False,0.07318895893258733,0.0,0.1167826271703339,552.005443572998,530.7334613800049,0.0,0.9975732564926147,False,
2.0416666666666665,49,85.59395650227515,EXTENSION,128.4239388613928,EXTENSION,89.90266497288447,EXTENSION,99.3507647330898,EXTENSION,64.55632394647218,FLEXION,43.097690762768245,FLEXION,99.58303504605013,FLEXION,70.66458281695402,FLEXION,136.35109872943855,143.07959258120195,HUNCH,FORWARD_TILT,4.8577182310105185,UPRIGHT,False,0.04570957486524333,0.0,0.10967532193982485,548.7068939208984,522.545428276062,0.04166666666666652,0.9976005256175995,False,
2.083333333333333,50,78.95971474743808,FLEXION,129.745364609423,STATIC,87.1797740069491,STATIC,95.66898140782627,STATIC,69.06071972232832,STATIC,53.17232647145169,EXTENSION,100.5561691652821,STATIC,79.04951452261827,EXTENSION,139.54818761704783,139.45175666093579,HUNCH,FORWARD_TILT,6.828686837010014,UPRIGHT,False,0.04666679049336971,0.0,0.10394727362651075,549.7397232055664,507.68109798431396,0.0,0.9976573884487152,False,
2.125,51,83.80885145885915,STATIC,130.53936689137893,STATIC,89.61614489365505,STATIC,98.98538534061241,STATIC,63.7781249808966,FLEXION,48.263952181438505,STATIC,100.0058127688678,STATIC,79.88788344466823,STATIC,132.85423820060092,143.60091383520913,HUNCH,FORWARD_TILT,5.307542776994892,UPRIGHT,False,0.05232188436486659,0.0,0.09964515785470707,549.9462890625,493.4733724594116,0.0,0.9975151121616364,False,
2.1666666666666665,52,82.25049298439616,STATIC,130.14753236473274,STATIC,89.46639336064723,STATIC,101.44420275684178,STATIC,60.21985620439151,STATIC,47.595165279828315,STATIC,91.405240197986,FLEXION,72.44918506844084,FLEXION,127.01822231321106,148.5403086980958,HUNCH,FORWARD_TILT,3.926543505789176,UPRIGHT,False,0.054314375530429206,0.0,0.09615817459899338,551.1088371276855,487.22822427749634,0.04166666666666652,0.9974234998226166,False,
2.208333333333333,53,84.03935990231976,STATIC,127.02976057926621,STATIC,88.32857132576949,STATIC,95.10746751171274,FLEXION,64.51242171557153,STATIC,52.28960150096011,STATIC,92.82459906323002,STATIC,70.90398603125418,STATIC,135.17368490368904,141.32428623676358,HUNCH,FORWARD_TILT,0.07186497711378816,UPRIGHT,False,0.21889339746566083,0.0,0.10492497623232677,553.0755233764648,485.08546113967896,0.08333333333333304,0.9973759353160858,False,
2.25,54,82.3662754291882,STATIC,119.98554641073217,FLEXION,88.1236916340487,STATIC,97.8376085582029,STATIC,66.05697226663187,STATIC,52.98156803510271,STATIC,92.93231125582743,STATIC,69.35967238249276,STATIC,133.73192394419064,145.1528737451037,HUNCH,FORWARD_TILT,5.003718916135852,UPRIGHT,False,0.04692267180156814,0.0,0.10105815593694285,554.2470932006836,484.6884298324585,0.125,0.9974708557128906,False,
2.2916666666666665,55,81.75568329934212,STATIC,132.43490846114375,EXTENSION,89.33806645046387,STATIC,106.18000937480674,EXTENSION,62.398060096868576,STATIC,51.38428588033244,STATIC,91.27183945576617,STATIC,69.28145301587078,STATIC,131.45418780368806,147.0343112095634,HUNCH,FORWARD_TILT,7.471048363631407,UPRIGHT,False,0.04780333552610786,0.0,0.09772972966126567,552.9024124145508,481.44930839538574,0.16666666666666652,0.9975225031375885,False,
2.333333333333333,56,81.3950387557211,STATIC,130.60289199634096,STATIC,90.47077799101595,STATIC,110.9501442166921,STATIC,58.168063010632764,STATIC,49.29768811175847,STATIC,84.79640624618133,FLEXION,65.37497070757831,STATIC,126.70089795154844,152.22006662780214,STRAIGHT,FORWARD_TILT,11.1778217620099,RIGHT_TILT,False,0.05177578232989236,0.0,0.09502655628883194,552.3335838317871,476.57140016555786,0.20833333333333304,0.9976999461650848,False,
2.375,57,81.98798898647358,STATIC,123.64202708814004,FLEXION,89.01732999288608,STATIC,103.61014637279384,FLEXION,61.02164614264159,STATIC,50.65364845532452,STATIC,86.27575102529526,STATIC,66.39508127519322,STATIC,131.4607876943407,146.20960872023062,HUNCH,FORWARD_TILT,166.90202297745336,LEFT_TILT,False,0.2162880079676193,0.0,0.10176330360432012,555.5061340332031,473.6657953262329,0.25,0.9976518750190735,False,
2.4166666666666665,58,82.42935778906156,STATIC,118.2837873221359,FLEXION,88.92831430783153,STATIC,99.5192053944277,STATIC,56.84020818488825,STATIC,47.45569613710161,STATIC,87.07781075489868,STATIC,63.756770154476285,STATIC,124.46215820681255,150.92234786741324,STRAIGHT,FORWARD_TILT,163.34626542000902,LEFT_TILT,False,0.056750759540416564,0.0,0.09939422233779889,551.7374229431152,460.82627534866333,0.0,0.9975863397121429,False,
2.458333333333333,59,83.81230026917328,STATIC,114.0473738168995,STATIC,83.84267512273713,FLEXION,69.28268635671499,FLEXION,88.03973087324476,EXTENSION,72.34089317656915,EXTENSION,116.7947548432579,EXTENSION,95.27435873810482,EXTENSION,174.49364951663654,116.84761217906843,HUNCH,UPRIGHT,171.40075119777276,LEFT_TILT,False,0.4070053062687368,0.0,0.11477477653434578,553.561840057373,462.5944519042969,0.04166666666666652,0.9969711899757385,False,
2.5,60,83.76631554463002,STATIC,113.13059955936558,STATIC,90.36592020513433,EXTENSION,98.78294105124067,EXTENSION,57.02767047825693,FLEXION,50.576074377572134,FLEXION,87.71470689946653,FLEXION,60.62045295102953,FLEXION,124.50490522233952,153.5060071009601,STRAIGHT,FORWARD_TILT,161.95820354000043,LEFT_TILT,False,0.056655766172578836,0.0,0.11200720461235687,543.0755805969238,457.6381587982178,0.0,0.9969447255134583,False,
2.5416666666666665,61,83.81164238180145,STATIC,120.77450722987042,EXTENSION,87.83099295807912,STATIC,99.1404310618135,STATIC,58.97672009829688,STATIC,52.17375570006036,STATIC,93.34660584900018,EXTENSION,65.16422400258269,STATIC,128.59853986878716,149.9442571272851,HUNCH,FORWARD_TILT,163.16819457967907,LEFT_TILT,False,0.04768267334206163,0.0,0.10908336228188892,542.581672668457,455.27764320373535,0.04166666666666652,0.9966205954551697,False,
2.583333333333333,62,87.44488092493538,STATIC,120.50000657224373,STATIC,88.70194855336324,STATIC,100.76290181916383,STATIC,59.962521790683546,STATIC,50.23041645637881,STATIC,93.98250915373468,STATIC,61.01380227985648,STATIC,127.92504753352257,149.91567420044478,HUNCH,FORWARD_TILT,163.96305529602822,LEFT_TILT,False,0.04924284059118367,0.0,0.10648160046924957,539.8978614807129,448.59100341796875,0.08333333333333304,0.9959790408611298,False,
2.625,63,85.89563554794069,STATIC,125.64181534244788,EXTENSION,88.98029634773292,STATIC,110.81700426305476,EXTENSION,66.14394414889546,EXTENSION,56.82723781195939,EXTENSION,95.81824543441735,STATIC,63.49927369936662,STATIC,126.74937608268885,152.25970384656455,STRAIGHT,FORWARD_TILT,162.54954046984764,LEFT_TILT,False,0.05166805314958034,0.0,0.10419770266426336,541.2746238708496,441.80222511291504,0.125,0.9959388077259064,False,
2.6666666666666665,64,76.05369623646219,FLEXION,124.08567809324765,STATIC,86.53157837132409,STATIC,105.80711387907341,FLEXION,68.71801145491843,STATIC,62.62063299970049,EXTENSION,99.82389134155378,STATIC,66.12834829093616,STATIC,128.76861092162406,148.7923341760303,HUNCH,FORWARD_TILT,161.69478965480482,LEFT_TILT,False,0.21653123311632363,0.0,0.10869104388234577,546.3487243652344,436.7771816253662,0.16666666666666652,0.9960455894470215,False,
2.708333333333333,65,75.0887877455625,STATIC,121.94428456726826,STATIC,86.52781363961861,STATIC,106.75225102175631,STATIC,65.92533010277113,STATIC,59.57915518798591,STATIC,98.56121438332573,STATIC,65.21794978671088,STATIC,124.28881514526879,151.28126528912838,STRAIGHT,FORWARD_TILT,162.85048633212043,LEFT_TILT,False,0.057135966343847135,0.0,0.10670815628471121,546.2768745422363,423.8417458534241,0.0,0.9960915744304657,False,
2.75,66,76.15919347717339,STATIC,119.72551671490525,STATIC,87.10463721335971,STATIC,106.21622275048239,STATIC,67.20490987934373,STATIC,61.614949641971975,STATIC,99.7511535180628,STATIC,64.36280056681103,STATIC,126.64075560113895,150.40222037132392,STRAIGHT,FORWARD_TILT,164.3400923402925,LEFT_TILT,False,0.051909431997469,0.0,0.10467857390370225,547.8862953186035,417.2641968727112,0.04166666666666696,0.9961415231227875,False,
2.7916666666666665,67,76.62849742294033,STATIC,121.63864155293037,STATIC,86.51022783649685,STATIC,105.58458373768595,STATIC,65.85739540597655,STATIC,64.06750285890725,STATIC,99.69972613586746,STATIC,65.01498530008602,STATIC,127.48007929219361,149.51871568370214,HUNCH,FORWARD_TILT,167.37669840574716,LEFT_TILT,False,0.051113788942453886,0.0,0.10276554586937195,552.588062286377,411.6707181930542,0.08333333333333348,0.996300607919693,False,
2.833333333333333,68,77.22778816096503,STATIC,111.88130769103236,FLEXION,86.30622368796534,STATIC,104.6172926454772,STATIC,66.51024104008918,STATIC,61.837283157166524,STATIC,100.29525274548048,STATIC,61.720106100131865,STATIC,125.71414740986401,152.35573186506983,STRAIGHT,FORWARD_TILT,162.3117377510495,LEFT_TILT,False,0.05396856131141329,0.0,0.10108289122944233,555.5172348022461,400.6800127029419,0.0,0.9962546527385712,False,
2.875,69,83.85908529135612,EXTENSION,129.5399159148792,EXTENSION,89.68487480051053,STATIC,116.27158455370885,EXTENSION,60.77885194426762,FLEXION,62.65674178902512,STATIC,93.96576366975687,FLEXION,62.04375380453285,STATIC,121.95316980129786,153.02707683609668,STRAIGHT,FORWARD_TILT,166.51353077581138,LEFT_TILT,False,0.06232628933044918,0.0,0.0997910044994759,555.0522994995117,392.498996257782,0.04166666666666696,0.9965397715568542,False,
2.9166666666666665,70,67.69034747076327,FLEXION,117.18637958001172,FLEXION,83.85760613642354,FLEXION,108.15298860668742,FLEXION,61.40342723779301,STATIC,65.8003420790871,STATIC,97.57177217361445,STATIC,64.33921786823754,STATIC,124.89988493343944,150.1653193889233,STRAIGHT,FORWARD_TILT,168.19446718981348,LEFT_TILT,False,0.3891113668145791,0.0,0.10912391941286631,557.6057624816895,390.5871391296387,0.08333333333333348,0.9968094825744629,False,
