timestamp,RIGHT_ELBOW_ANGLE,RIGHT_ELBOW_STATE,LEFT_ELBOW_ANGLE,LEFT_ELBOW_STATE,RIGHT_SHOULDER_ANGLE,RIGHT_SHOULDER_STATE,LEFT_SHOULDER_ANGLE,LEFT_SHOULDER_STATE,RIGHT_HIP_ANGLE,RIGHT_HIP_STATE,LEFT_HIP_ANGLE,LEFT_HIP_STATE,RIGHT_KNEE_ANGLE,RIGHT_KNEE_STATE,LEFT_KNEE_ANGLE,LEFT_KNEE_STATE,BODY_TILT_ANGLE,BODY_TILT_STATE,NECK_TRUNK_ANGLE_ANGLE,NECK_TRUNK_ANGLE_STATE
0.16666666666666669,4,24.61,STATIC,26.73,STATIC,92.42,STATIC,93.64,STATIC,92.58,STATIC,90.49,STATIC,74.82,STATIC,136.03,STATIC
0.5833333333333334,14,30.60,EXTENSION,32.57,EXTENSION,88.39,STATIC,92.69,STATIC,95.22,STATIC,92.97,STATIC,73.37,STATIC,130.56,FLEXION
0.7083333333333334,17,27.89,STATIC,39.93,EXTENSION,96.04,EXTENSION,95.61,STATIC,90.81,STATIC,89.14,STATIC,59.44,FLEXION,123.08,FLEXION
0.8333333333333334,20,34.15,EXTENSION,54.67,EXTENSION,86.13,FLEXION,92.00,STATIC,95.34,STATIC,93.31,STATIC,64.56,EXTENSION,137.31,EXTENSION
0.8750000000000001,21,27.16,FLEXION,39.99,FLEXION,92.42,EXTENSION,93.60,STATIC,93.29,STATIC,91.99,STATIC,61.38,STATIC,134.13,STATIC
0.9166666666666667,22,21.68,FLEXION,34.42,FLEXION,94.73,STATIC,95.29,STATIC,93.76,STATIC,91.29,STATIC,74.83,EXTENSION,135.05,STATIC
0.9583333333333334,23,24.28,STATIC,28.14,FLEXION,91.12,STATIC,93.42,STATIC,93.79,STATIC,91.48,STATIC,84.51,EXTENSION,131.08,STATIC
1.0,24,30.64,EXTENSION,26.76,STATIC,90.09,STATIC,93.57,STATIC,93.77,STATIC,91.03,STATIC,81.46,STATIC,130.52,STATIC
1.0416666666666667,25,32.85,STATIC,28.48,STATIC,86.66,STATIC,92.58,STATIC,94.30,STATIC,90.78,STATIC,82.05,STATIC,135.81,EXTENSION
1.0833333333333335,26,32.78,STATIC,30.11,STATIC,86.65,STATIC,92.04,STATIC,94.68,STATIC,91.23,STATIC,87.10,EXTENSION,138.48,STATIC
1.125,27,27.10,FLEXION,26.80,STATIC,90.87,STATIC,92.10,STATIC,94.49,STATIC,90.73,STATIC,89.93,STATIC,138.86,STATIC
1.1666666666666667,28,23.26,STATIC,26.53,STATIC,95.53,STATIC,93.65,STATIC,92.56,STATIC,89.45,STATIC,85.04,STATIC,134.83,STATIC
1.2083333333333335,29,25.00,STATIC,33.09,EXTENSION,91.61,STATIC,93.20,STATIC,94.06,STATIC,90.52,STATIC,90.20,EXTENSION,142.28,EXTENSION
1.25,30,20.52,STATIC,42.26,EXTENSION,95.45,STATIC,93.89,STATIC,93.72,STATIC,89.97,STATIC,85.42,STATIC,141.98,STATIC
