frame_number,timestamp,YOLO_Simple_processing_time_ms,YOLO_Simple_fps,YOLO_Simple_track_count,YOLO_Simple_detection_count,YOLO_Simple_id_switches,YOLO_Advanced_processing_time_ms,YOLO_Advanced_fps,YOLO_Advanced_track_count,YOLO_Advanced_detection_count,YOLO_Advanced_id_switches,ByteTrack_processing_time_ms,ByteTrack_fps,ByteTrack_track_count,ByteTrack_detection_count,ByteTrack_id_switches
0,1748171016.182633,47.075748443603516,21.270368679953343,1,1,0,50.0032901763916,20.009942226314458,1,1,0,42.179107666015625,23.73028418831224,1,1,0
1,1748171016.332541,26.31402015686035,27.292718239701713,1,1,0,26.06511116027832,26.31290895289239,1,1,0,25.240659713745117,29.696079750214174,1,1,0
2,1748171016.418355,25.5429744720459,30.369079942944442,1,1,0,26.50594711303711,29.272797487495637,1,1,0,25.853872299194336,32.19815965363003,1,1,0
3,1748171016.504483,25.374889373779297,32.22619706189686,1,1,0,25.823116302490234,31.182213895672795,1,1,0,25.275230407714844,33.77974288504324,1,1,0
4,1748171016.589089,25.7568359375,33.37166208111415,1,1,0,28.22089195251465,31.95494633420897,1,1,0,26.143312454223633,34.595564764240976,1,1,0
5,1748171016.6770618,26.25107765197754,34.083406468389406,1,1,0,25.445222854614258,32.98817891290042,1,1,0,26.91817283630371,35.00309335707132,1,1,0
6,1748171016.763577,29.479265213012695,34.06810109456062,1,1,0,26.968955993652344,33.52083454640321,1,1,0,25.003910064697266,35.644546748056314,1,1,0
7,1748171016.8526132,25.22420883178711,34.68355513750136,1,1,0,25.27904510498047,34.176756560204765,1,1,0,25.146961212158203,36.11751118095658,1,1,0
8,1748171016.935062,24.932861328125,35.21761107446699,1,1,0,26.7179012298584,34.51328783217295,1,1,0,25.58422088623047,36.42983041949269,1,1,0
9,1748171017.019255,24.750947952270508,35.6796549685465,1,1,0,24.734973907470703,35.029218130022976,1,1,0,24.576902389526367,36.81910873315103,1,1,0
10,1748171017.10019,24.84607696533203,36.05567303890079,1,1,0,26.021957397460938,35.31675070251005,1,1,0,25.203943252563477,37.065967401922975,1,1,0
11,1748171017.184441,25.244951248168945,36.33154244111386,1,1,0,24.97100830078125,35.67032429662734,1,1,0,24.64604377746582,37.3383778923684,1,1,0
12,1748171017.266805,27.67205238342285,36.320633823128766,1,1,0,28.409957885742188,35.63783053878361,1,1,0,26.631832122802734,37.3581081266255,1,1,0
13,1748171017.35742,24.10578727722168,36.651299236705064,1,1,0,24.80316162109375,35.938708611298125,1,1,0,24.680137634277344,37.57096094735737,1,1,0
14,1748171017.438615,24.600982666015625,36.896983885790085,1,1,0,24.726152420043945,36.21033971711823,1,1,0,25.93088150024414,37.6387705679088,1,1,0
15,1748171017.521309,24.775266647338867,37.09936950458705,1,1,0,24.884939193725586,36.437909532983085,1,1,0,24.966955184936523,37.78413973893538,1,1,0
16,1748171017.60371,24.155855178833008,37.33038752246661,1,1,0,24.39570426940918,36.67949002856037,1,1,0,24.83391761779785,37.92465508978915,1,1,0
17,1748171017.684455,24.884939193725586,37.481734861712596,1,0,0,24.015188217163086,36.92692723439846,1,0,0,23.815155029296875,38.132578535538734,0,0,0
18,1748171017.764274,23.9560604095459,37.68802257920504,0,0,0,23.090839385986328,37.21897289319808,0,0,0,23.356199264526367,38.355988002048434,0,0,0
19,1748171017.84195,25.738954544067383,37.74789044725398,1,1,0,24.228811264038086,37.404541281356025,1,1,0,24.4138240814209,38.48112414721954,0,1,0
20,1748171017.923174,23.93198013305664,37.92504411221424,2,1,1,24.486064910888672,37.556767266742284,1,1,0,24.14107322692871,38.61406619074424,1,1,0
21,1748171018.003704,24.513721466064453,38.04918969693321,1,1,0,25.428056716918945,37.635686949967514,1,1,0,23.777008056640625,38.76043805008819,1,1,0
22,1748171018.084498,24.402856826782227,38.17022825615589,1,1,0,24.21092987060547,37.78313343613127,1,1,0,24.131059646606445,38.871451688812385,1,1,0
23,1748171018.164027,25.071144104003906,38.24092054802847,1,1,0,25.36606788635254,37.85040218025617,1,1,0,24.03092384338379,38.98061101443079,1,1,0
24,1748171018.246083,24.30105209350586,38.35161105324142,1,1,0,25.16794204711914,37.92352552916392,1,1,0,24.5361328125,39.05043378777767,1,1,0
25,1748171018.327196,24.550199508666992,38.44009741512924,1,1,0,24.970054626464844,38.00266101103086,1,1,0,26.036977767944336,39.0272817588131,1,1,0
26,1748171018.410143,24.893999099731445,38.503651424376805,1,1,0,26.16596221923828,38.012121993291515,1,1,0,24.754047393798828,39.078242955759876,1,1,0
27,1748171018.492744,24.708271026611328,38.572682947657455,1,1,0,25.07185935974121,38.07743263770343,1,1,0,26.274919509887695,39.042775322839525,1,1,0
28,1748171018.5760362,24.22928810119629,38.6620455013566,1,1,0,25.001049041748047,38.141849575981524,1,1,0,24.34825897216797,39.11089846360029,1,1,0
29,1748171018.65661,24.65200424194336,38.72424225917511,1,1,0,24.47795867919922,38.227783648006636,1,1,0,25.173187255859375,39.13275997514494,1,1,0
30,1748171018.738475,24.689912796020508,39.8750911876161,1,1,0,24.834871292114258,39.49459868429932,1,1,0,24.509191513061523,40.05560647120787,1,1,0
31,1748171018.819648,24.682044982910156,39.96114059159924,2,1,1,24.81985092163086,39.55930195562587,1,1,0,24.224042892456055,40.1101658608238,1,1,0
32,1748171018.900686,25.77495574951172,39.948694634017485,1,1,0,24.52707290649414,39.662749221743525,1,1,0,24.365901947021484,40.190223770688945,1,1,0
33,1748171018.982582,24.10292625427246,40.016524462788,1,1,0,24.609088897705078,39.72644976666901,1,1,0,24.09982681274414,40.253545043145785,1,1,0
34,1748171019.062905,25.664806365966797,40.02058452153391,2,1,1,23.881912231445312,39.955963349363884,1,1,0,24.430036544799805,40.34621740744802,1,1,0
35,1748171019.143615,24.8260498046875,40.096706935730424,1,1,0,24.842023849487305,39.98786023250515,1,1,0,24.19257164001465,40.49469330115963,1,1,0
36,1748171019.2244911,24.8110294342041,40.34833914261986,1,1,0,25.80404281616211,40.050111528707184,1,1,0,24.530887603759766,40.52034371848163,1,1,0
37,1748171019.30636,23.831844329833984,40.423974414783146,2,1,1,24.074077606201172,40.114475136853386,1,1,0,24.300098419189453,40.56683709607376,1,1,0
38,1748171019.385683,24.070024490356445,40.47109286223618,1,1,0,25.552034378051758,40.177275525504434,1,1,0,24.69611167907715,40.61554789411285,1,1,0
39,1748171019.466759,24.60503578186035,40.47926914832733,1,1,0,24.511098861694336,40.18938939041248,1,1,0,24.17612075805664,40.63766342943198,1,1,0
40,1748171019.546714,24.313926696777344,40.50845989834021,1,1,0,24.15633201599121,40.28977590556572,1,1,0,25.73108673095703,40.6086138756373,1,1,0
41,1748171019.627948,24.293899536132812,40.560704161699825,1,1,0,23.911237716674805,40.347498184301784,1,1,0,24.2459774017334,40.63083993700771,1,1,0
42,1748171019.70718,29.559612274169922,40.45731262278268,1,1,0,28.92470359802246,40.319029798736686,1,1,0,31.494855880737305,40.365049134196845,1,1,0
43,1748171019.805299,29.001951217651367,40.1913406108181,1,1,0,27.708053588867188,40.16202808967784,1,1,0,24.254798889160156,40.38798154651455,1,1,0
44,1748171019.8928971,24.26290512084961,40.20943693292809,1,1,0,24.213075637817383,40.1892995361414,1,1,0,25.47001838684082,40.41300368065057,1,1,0
