frame_number,timestamp,YOLO_Simple_processing_time_ms,YOLO_Simple_fps,YOLO_Simple_track_count,YOLO_Simple_detection_count,YOLO_Simple_id_switches,YOLO_Advanced_processing_time_ms,YOLO_Advanced_fps,YOLO_Advanced_track_count,YOLO_Advanced_detection_count,YOLO_Advanced_id_switches,ByteTrack_processing_time_ms,ByteTrack_fps,ByteTrack_track_count,ByteTrack_detection_count,ByteTrack_id_switches
0,1748170836.604513,87.77666091918945,11.404352046462433,1,1,0,45.51815986633301,21.989525062781468,1,1,0,42.27495193481445,23.676434228426597,1,1,0
1,1748170836.791083,28.795957565307617,17.17688782593383,1,1,0,26.310205459594727,27.87403762124228,1,1,0,26.626110076904297,29.057393545347793,1,1,0
2,1748170836.880414,27.11200714111328,20.905562948896232,1,1,0,25.961875915527344,30.712127018220425,1,1,0,25.180339813232422,31.922551183499504,1,1,0
3,1748170836.966532,26.306867599487305,23.56231426500907,1,1,0,26.28016471862793,32.27591832337449,1,1,0,25.16317367553711,33.58344809915767,1,1,0
4,1748170837.052365,26.491880416870117,25.481767336856212,1,1,0,26.495933532714844,33.245224813058705,1,1,0,25.0091552734375,34.7016404727156,1,1,0
5,1748170837.137872,26.42202377319336,26.953948975001605,1,1,0,26.465177536010742,33.92983165745812,1,1,0,25.120973587036133,35.46695191506814,1,1,0
6,1748170837.224011,24.988889694213867,28.27746856119743,1,1,0,26.557207107543945,34.42113654908508,1,1,0,25.075912475585938,36.04243069289307,1,1,0
7,1748170837.3085902,26.050806045532227,29.244163923481924,1,1,0,26.0009765625,34.88327549677411,1,1,0,25.67005157470703,36.3873707497194,1,1,0
8,1748170837.394336,26.991844177246094,29.949497505976215,1,1,0,25.502920150756836,35.320223399706386,1,1,0,24.76191520690918,36.79637229232991,1,1,0
9,1748170837.4793348,25.329113006591797,30.693772411269666,1,1,0,25.881052017211914,35.629977981352106,1,1,0,25.229930877685547,37.066104382037764,1,1,0
10,1748170837.5645509,25.331974029541016,31.33072523192115,1,1,0,26.126861572265625,35.85861534563509,1,1,0,24.410247802734375,37.393810943709106,1,1,0
11,1748170837.64763,25.514841079711914,31.86666708875586,1,1,0,25.03490447998047,36.16995369132726,1,1,0,25.503873825073242,37.54244029060313,1,1,0
12,1748170837.731515,27.053117752075195,32.21130959062075,1,1,0,28.990983963012695,36.03780251562933,1,1,0,24.312973022460938,37.80001317171409,1,1,0
13,1748170837.819547,24.59716796875,32.69979028121029,1,1,0,25.190114974975586,36.279611280982266,1,1,0,25.231122970581055,37.92915959373603,1,1,0
14,1748170837.902278,24.952173233032227,33.10904035999985,1,1,0,25.130033493041992,36.49681495408208,1,1,0,27.207136154174805,37.851814060048326,1,1,0
15,1748170837.987127,25.061845779418945,33.46793412425586,1,1,0,25.255203247070312,36.67858554136399,1,1,0,24.834156036376953,37.99749849813633,1,1,0
16,1748170838.069828,25.651216506958008,33.751141594658755,1,1,0,25.272130966186523,36.83913020116475,1,1,0,73.22192192077637,34.39554469654396,1,1,0
17,1748170838.206945,25.40898323059082,34.02353335634693,1,0,0,23.83112907409668,37.09459142747224,1,0,0,23.44202995300293,34.77192858021231,0,0,0
18,1748170838.28717,24.370908737182617,34.3357251617651,0,0,0,24.100780487060547,37.30685786726938,0,0,0,23.22101593017578,35.13021827947319,0,0,0
19,1748170838.3661199,24.730205535888672,34.600259441890586,1,1,0,25.032997131347656,37.43244865347999,1,1,0,24.09815788269043,35.40423233082072,0,1,0
20,1748170838.447104,24.90687370300293,34.832155064105834,2,1,1,25.16484260559082,37.53807233803892,1,1,0,24.54996109008789,35.628110165131204,1,1,0
21,1748170838.528826,24.73592758178711,35.05470984555362,1,1,0,25.10213851928711,37.63849626611802,1,1,0,24.729013442993164,35.824229101912366,1,1,0
22,1748170838.6107252,26.070117950439453,35.18866713916101,1,1,0,25.534868240356445,37.70393716544099,1,1,0,24.272918701171875,36.03036337749997,1,1,0
23,1748170838.6938,25.009870529174805,35.3673133246013,1,1,0,24.933815002441406,37.80017258484482,1,1,0,25.106191635131836,36.17586804326443,1,1,0
24,1748170838.775924,24.730205535888672,35.548287076447515,1,1,0,25.513172149658203,37.85574055046958,1,1,0,24.91593360900879,36.32074801809082,1,1,0
25,1748170838.858474,24.685144424438477,35.71865263930195,1,1,0,24.39403533935547,37.96923796843577,1,1,0,24.434804916381836,36.48048085820129,1,1,0
26,1748170838.939033,24.534940719604492,35.88468225703672,1,1,0,24.426937103271484,38.072952573128575,1,1,0,24.525880813598633,36.624924605108646,1,1,0
27,1748170839.0196,24.795055389404297,36.02845450138972,1,1,0,25.279998779296875,38.12533258883644,1,1,0,24.192094802856445,36.776263881068886,1,1,0
28,1748170839.10126,24.798870086669922,36.16306061227706,1,1,0,25.69890022277832,38.15323927404127,1,1,0,24.50108528137207,36.903666221785194,1,1,0
29,1748170839.183369,25.363922119140625,36.2648473496618,1,1,0,24.531126022338867,38.236147466210774,1,1,0,23.913860321044922,37.050268051715854,1,1,0
30,1748170839.264556,25.641918182373047,39.20740842296811,1,1,0,24.62911605834961,39.281226264629886,1,1,0,24.277925491333008,37.89233658796742,1,1,0
31,1748170839.3476238,26.08799934387207,39.34601912311828,2,1,1,24.224042892456055,39.38856055294,1,1,0,24.03402328491211,38.016757945189376,1,1,0
32,1748170839.429397,24.740934371948242,39.468273973152726,1,1,0,24.266958236694336,39.476409205976815,1,1,0,24.61528778076172,38.044091302829514,1,1,0
33,1748170839.51057,25.444984436035156,39.513201986005264,1,1,0,24.63078498840332,39.56198853282257,1,1,0,24.052858352661133,38.097618753497024,1,1,0
34,1748170839.592107,25.465965270996094,39.56720103567865,2,1,1,25.762081146240234,39.60017485505064,1,1,0,24.12104606628418,38.14083137469817,1,1,0
35,1748170839.6748219,24.7952938079834,39.652362661412845,1,1,0,24.85799789428711,39.68436469880293,1,1,0,23.90122413635254,38.20018579573399,1,1,0
36,1748170839.755456,24.067163467407227,39.70037883317363,1,1,0,24.86395835876465,39.773702706957145,1,1,0,24.22809600830078,38.241469688644244,1,1,0
37,1748170839.835809,25.417089462280273,39.733562543142625,2,1,1,24.97100830078125,39.82797536807821,1,1,0,24.012088775634766,38.32276503287442,1,1,0
38,1748170839.918201,24.259090423583984,39.87753015555293,1,1,0,24.437904357910156,39.88464657004855,1,1,0,24.071931838989258,38.356666144388875,1,1,0
39,1748170839.9987452,24.274110794067383,39.933696207906756,1,1,0,23.787975311279297,39.99594411653736,1,1,0,24.78790283203125,38.37868371448963,1,1,0
40,1748170840.078603,25.977134704589844,39.899722034960305,1,1,0,24.174928665161133,40.10057880617164,1,1,0,24.756908416748047,38.36169449938904,1,1,0
41,1748170840.1608,24.637937545776367,39.94642449539627,1,1,0,24.565935134887695,40.12565543865401,1,1,0,24.04189109802246,38.43417883212794,1,1,0
42,1748170840.24173,29.259681701660156,39.82974035942928,1,1,0,28.38873863220215,40.158221242931646,1,1,0,29.68621253967285,38.17143501998076,1,1,0
43,1748170840.3363771,28.6712646484375,39.61527297043899,1,1,0,28.21207046508789,39.99630008591811,1,1,0,25.938749313354492,38.136935682000654,1,1,0
44,1748170840.426188,23.916006088256836,39.67050206566755,1,1,0,24.062156677246094,40.05340066349751,1,1,0,24.08599853515625,38.28864417146178,1,1,0
45,1748170840.505892,23.998260498046875,39.726236548140655,1,1,0,24.84297752380371,40.07540586067496,1,1,0,24.650096893310547,38.297302734640716,1,1,0
46,1748170840.5868008,29.745101928710938,39.512656039656754,1,1,0,26.374101638793945,40.016397201535796,1,1,0,24.992942810058594,40.809144321966066,1,1,0
47,1748170840.675491,32.05585479736328,39.16931703959699,1,1,0,26.320695877075195,39.88291463323025,1,1,0,24.78194236755371,40.73516100585441,1,1,0
48,1748170840.765685,27.092933654785156,39.03014241154181,1,1,0,26.03912353515625,39.77898372726911,1,1,0,23.8189697265625,40.701995456534796,1,1,0
49,1748170840.849888,26.900053024291992,38.91934425255964,1,1,0,24.322986602783203,39.816519335338256,1,1,0,23.708820343017578,40.72326948358145,1,1,0
50,1748170840.932134,31.471967697143555,38.59040823987497,1,1,0,25.01702308654785,39.82460971103139,1,1,0,23.50592613220215,40.78146162843722,1,1,0
51,1748170841.019781,27.29010581970215,38.46424402085148,1,1,0,26.861906051635742,39.73193152280173,1,1,0,25.427818298339844,40.742481303431774,1,1,0
52,1748170841.1070058,26.264190673828125,38.45492219111768,1,1,0,26.926040649414062,39.65902393299996,1,1,0,23.758649826049805,40.77116791111998,1,1,0
53,1748170841.1910121,28.44524383544922,38.28639568321901,1,1,0,24.991989135742188,39.65597421760607,1,1,0,24.158954620361328,40.823721593443764,1,1,0
54,1748170841.275692,31.415700912475586,37.961911111848586,1,1,0,26.50284767150879,39.605571950887864,1,1,0,23.581981658935547,40.89820005057462,1,1,0
55,1748170841.364345,27.219057083129883,37.84039679315205,1,1,0,27.03690528869629,39.4676921291468,1,1,0,23.524045944213867,40.949162868030044,1,1,0
56,1748170841.4492319,27.41694450378418,37.70382320579725,1,1,0,25.873184204101562,39.393012144828795,1,1,0,23.70905876159668,40.99500322052325,1,1,0
57,1748170841.5336819,29.414892196655273,37.48618277583803,1,1,0,24.84297752380371,39.41585315886614,1,1,0,23.42081069946289,41.03840312106691,1,1,0
58,1748170841.618531,27.12869644165039,37.37721396859496,1,1,0,27.67467498779297,39.313982915810065,1,1,0,24.89018440246582,41.016477767238094,1,1,0
59,1748170841.70512,28.522014617919922,37.2316589966881,1,1,0,25.603055953979492,39.2592514013682,1,1,0,23.576736450195312,41.03533831644034,1,1,0
60,1748170841.790041,27.034759521484375,37.16785081004505,1,1,0,25.703907012939453,39.20419568523388,1,1,0,23.465871810913086,41.0809829599083,1,1,0
61,1748170841.8735948,27.085065841674805,37.123155150973375,1,1,0,26.98493003845215,39.063415239898795,1,1,0,24.180173873901367,41.07288357944703,1,1,0
62,1748170841.958534,28.393030166625977,36.956477811273054,1,1,0,25.322914123535156,39.0096205595748,1,1,0,23.587703704833984,41.130789175364896,1,1,0
63,1748170842.042548,27.02784538269043,36.884189050745064,1,1,0,26.131153106689453,38.93379506750573,1,1,0,23.671865463256836,41.15246008922588,1,1,0
64,1748170842.126094,27.518272399902344,36.79113989005562,1,1,0,27.003765106201172,38.871180199438996,1,1,0,25.043010711669922,41.100587556655384,1,1,0
65,1748170842.2127202,27.495145797729492,36.66966153691923,1,1,0,26.579856872558594,38.78619296813086,1,1,0,25.828838348388672,40.99215856189263,1,1,0
66,1748170842.2995698,31.81004524230957,36.32593625898267,1,1,0,26.745080947875977,38.69184190814259,1,1,0,26.144981384277344,40.88529649439354,1,1,0
67,1748170842.391469,31.19182586669922,36.07390055253687,1,1,0,26.637792587280273,38.60897484676582,1,1,0,23.333072662353516,40.92315317653441,1,1,0
68,1748170842.479413,27.673959732055664,35.92642896564681,1,1,0,26.727914810180664,38.495569292050426,1,1,0,26.372671127319336,40.79531811849367,1,1,0
69,1748170842.5671308,29.922008514404297,35.685311377293054,1,1,0,28.754234313964844,38.2517580944697,1,1,0,26.59893035888672,40.69504505334895,1,1,0
70,1748170842.6596348,33.02812576293945,35.38873886061132,1,1,0,28.232097625732422,38.05479166194116,1,1,0,24.795055389404297,40.69300513945609,1,1,0
71,1748170842.752484,28.857946395874023,35.213524237137584,1,1,0,26.568174362182617,37.958601516062004,1,1,0,26.390790939331055,40.56316234340215,1,1,0
72,1748170842.84163,32.499074935913086,35.08007865263454,1,1,0,28.72323989868164,37.942508390349516,1,1,0,25.818824768066406,40.77624144318378,1,1,0
73,1748170842.935748,28.480052947998047,35.08796312433685,1,1,0,26.35979652404785,38.03162664849953,1,1,0,26.039838790893555,40.77135286146716,1,1,0
74,1748170843.023757,30.78484535217285,34.807540589256526,1,1,0,25.889873504638672,37.94369831065983,1,1,0,24.019956588745117,40.77519756649793,1,1,0
75,1748170843.1111581,27.31490135192871,34.67417674777481,1,1,0,26.801109313964844,37.85010615430245,1,1,0,26.552200317382812,40.670277230820545,1,1,0
76,1748170843.1987898,29.397964477539062,34.68805617613264,1,1,0,26.809215545654297,37.829771152786385,1,1,0,25.796175003051758,40.62577628772149,1,1,0
77,1748170843.2881541,30.215024948120117,34.76194133387555,1,1,0,26.602983474731445,37.816287233885895,1,1,0,23.85401725769043,40.67673263629936,1,1,0
78,1748170843.376144,27.7402400970459,34.73562863010976,1,1,0,26.261091232299805,37.805913663825166,1,1,0,26.055097579956055,40.553841135992485,1,1,0
