frame_number,timestamp,YOLO_Simple_processing_time_ms,YOLO_Simple_fps,YOLO_Simple_track_count,YOLO_Simple_detection_count,YOLO_Simple_id_switches,YOLO_Advanced_processing_time_ms,YOLO_Advanced_fps,YOLO_Advanced_track_count,YOLO_Advanced_detection_count,YOLO_Advanced_id_switches,ByteTrack_processing_time_ms,ByteTrack_fps,ByteTrack_track_count,ByteTrack_detection_count,ByteTrack_id_switches
104,1748167636.4810638,33.43796730041504,30.739985493498338,7,6,0,37.435054779052734,26.524571710438945,7,6,0,33.487796783447266,30.23861105684,4,6,0
105,1748167636.5861068,31.90016746520996,30.755019876148037,6,6,0,37.11295127868652,26.530897019633592,6,6,0,33.72526168823242,30.23587172576596,4,6,0
106,1748167636.689485,33.33282470703125,30.728402297503223,7,7,1,38.01894187927246,26.499819619691337,7,7,1,32.77707099914551,30.218023737512734,4,7,0
107,1748167636.794246,32.3331356048584,30.72801959300413,7,6,0,38.44285011291504,26.482786489327783,7,6,0,37.59288787841797,30.07301893827137,5,6,1
108,1748167636.9032981,36.64588928222656,30.59278153129333,6,5,0,39.791107177734375,26.426727746305,6,5,0,33.65492820739746,30.04413890455481,5,5,0
109,1748167637.014016,32.49192237854004,30.613003963685514,5,5,0,36.48090362548828,26.441388301321723,5,5,0,33.223867416381836,30.018522247213316,5,5,0
110,1748167637.116778,32.55486488342285,30.62416490581963,5,5,0,36.17095947265625,26.460883126321686,5,5,0,34.60407257080078,29.99390725875271,5,5,0
111,1748167637.220622,32.71794319152832,30.59829409001112,5,5,0,35.642147064208984,26.496594248874317,5,5,0,32.972097396850586,29.98331521565596,5,5,0
112,1748167637.3224561,32.59396553039551,30.588601940638295,6,6,0,37.51015663146973,26.53470148726534,6,6,0,33.46824645996094,29.969775164378802,5,6,0
113,1748167637.426572,32.8369140625,30.55053997358403,6,6,0,37.325143814086914,26.525717983879556,6,6,0,32.62901306152344,30.003283383148396,5,6,0
114,1748167637.529948,35.07804870605469,30.475954272427828,6,6,0,37.75620460510254,26.52511408113331,6,6,0,32.7911376953125,29.993313849342076,5,6,0
115,1748167637.636173,32.032012939453125,30.48096700653881,6,5,0,36.25893592834473,26.573322545963006,6,5,0,34.455060958862305,29.980543365707053,5,5,0
116,1748167637.7395132,33.0047607421875,30.476515262342552,5,5,0,35.640716552734375,26.67876615727246,5,5,0,32.607078552246094,29.972780627867806,5,5,0
117,1748167637.841312,31.66484832763672,30.473112732900077,5,5,0,36.751747131347656,26.769316783030224,5,5,0,34.26098823547363,29.942802968648717,5,5,0
118,1748167637.94449,32.61709213256836,30.455381694548997,5,5,0,34.69586372375488,26.835187333651813,5,5,0,32.46116638183594,29.945810151326995,5,5,0
119,1748167638.044766,31.868934631347656,30.495253850588934,5,5,0,36.50617599487305,26.84993230389735,5,5,0,32.74083137512207,29.954728359444015,5,5,0
120,1748167638.146406,32.258033752441406,30.49289641163735,6,5,1,35.568952560424805,26.89326443297625,6,5,1,33.101797103881836,29.97612946691049,4,5,0
121,1748167638.247895,33.50400924682617,30.484880890572736,5,5,0,36.55195236206055,26.907256242567733,5,5,0,32.76705741882324,29.992699016166807,4,5,0
122,1748167638.351261,33.068180084228516,30.47674409310646,5,5,0,36.12804412841797,26.951056598899804,5,5,0,34.53683853149414,29.933357788317846,4,5,0
123,1748167638.455503,32.82308578491211,30.570817990723004,5,4,0,35.819053649902344,27.00931799009601,5,4,0,33.139944076538086,29.927690692549156,4,4,0
124,1748167638.557805,31.636953353881836,30.64959423044087,4,4,0,36.08107566833496,27.043160179672896,4,4,0,32.57322311401367,29.926430838495317,4,4,0
125,1748167638.658633,32.150983810424805,30.654260979384052,5,5,1,35.89510917663574,27.06497316713808,5,5,1,33.039093017578125,29.976665064945927,4,5,0
126,1748167638.76019,32.93418884277344,30.60591525534215,5,5,0,36.35883331298828,27.1056624152794,5,5,0,32.705068588256836,29.991676733084365,4,5,0
127,1748167638.862692,32.26876258850098,30.59602484755983,5,5,0,35.87937355041504,27.175272337741994,5,5,0,34.29293632507324,29.923505823745202,4,5,0
128,1748167638.9656289,32.327890396118164,30.591747682810247,5,5,0,36.13710403442383,27.204643350317525,5,5,0,32.502174377441406,29.934169583264342,4,5,0
129,1748167639.0671098,32.75895118713379,30.57447267595449,5,5,0,36.023855209350586,27.230394379285276,5,5,0,33.63823890686035,29.913994583919646,4,5,0
130,1748167639.1700401,31.921863555908203,30.594685780434972,6,5,1,35.42804718017578,27.27307249143633,6,5,1,33.59222412109375,29.945517957798014,4,5,0
131,1748167639.271523,33.15567970275879,30.568099828148892,5,4,0,36.2548828125,27.29790503438675,5,4,0,32.58490562438965,29.93700408980926,4,4,0
132,1748167639.374055,31.924009323120117,30.580692105955805,5,5,1,35.08305549621582,27.35780224625586,5,5,1,33.32996368408203,29.94665825752212,4,5,0
133,1748167639.474907,33.492326736450195,30.542479295753417,5,5,0,36.80276870727539,27.402527940625628,5,5,0,33.36191177368164,29.949972746595705,4,5,0
134,1748167639.5790982,31.768083572387695,30.59440310347049,5,5,0,36.24105453491211,27.43247026075309,5,5,0,35.51292419433594,29.889515151284808,4,5,0
135,1748167639.683119,32.55581855773926,30.573982362554617,5,5,0,35.69197654724121,27.46818531888029,5,5,0,32.685041427612305,29.920858858067653,4,5,0
136,1748167639.784554,41.4280891418457,30.324113369549973,5,5,0,37.24479675292969,27.48769292910581,5,5,0,32.84788131713867,29.918745890988287,4,5,0
137,1748167639.89658,32.32908248901367,30.324339917429885,5,5,0,35.62283515930176,27.558846861274414,5,5,0,32.98306465148926,30.056726705694743,4,5,0
138,1748167639.998034,32.66191482543945,30.446848064979537,5,5,0,36.499977111816406,27.642388514148067,5,5,0,32.43589401245117,30.09335870348208,4,5,0
139,1748167640.100132,32.814979553222656,30.436912930904363,5,5,0,35.5372428894043,27.66629244462855,5,5,0,33.833980560302734,30.074902159681326,4,5,0
140,1748167640.2028239,32.24492073059082,30.446428139345585,5,5,0,36.12065315246582,27.66761861120468,5,5,0,33.07700157165527,30.121100453603052,4,5,0
141,1748167640.304776,32.11331367492676,30.465041223607415,5,5,0,40.812015533447266,27.536423701929643,5,5,0,33.51092338562012,30.104626450483487,4,5,0
142,1748167640.411728,31.965255737304688,30.484629781048422,5,5,0,35.3388786315918,27.591382429365524,5,5,0,33.04100036621094,30.117474049436755,4,5,0
143,1748167640.5125701,33.05315971374512,30.477969503408843,5,5,0,36.06104850769043,27.623449120074042,5,5,0,33.19120407104492,30.100485563004778,4,5,0
144,1748167640.615371,32.8059196472168,30.548292641240412,6,6,0,36.2398624420166,27.66201672747018,6,6,0,34.40594673156738,30.05179510756316,4,6,0
145,1748167640.719357,31.49580955505371,30.565033192308434,6,4,0,35.5682373046875,27.67962072297044,6,4,0,32.363176345825195,30.114807072900692,3,4,0
146,1748167640.819377,31.80408477783203,30.602506100844266,5,5,1,36.43631935119629,27.65937775526852,5,5,1,33.406972885131836,30.090681604260887,3,5,0
147,1748167640.921557,31.8911075592041,30.59548176731904,5,5,0,35.775184631347656,27.68414551802144,5,5,0,33.071041107177734,30.126494813001578,3,5,0
148,1748167641.022787,32.87005424499512,30.58794015291403,5,5,0,37.01281547546387,27.625304894782484,5,5,0,32.01889991760254,30.13999638786995,3,5,0
149,1748167641.125233,32.93108940124512,30.554790783330468,7,7,1,37.89710998535156,27.590015164418606,7,7,1,32.299041748046875,30.153408907096033,3,7,0
150,1748167641.228927,33.11467170715332,30.528140771547562,7,6,0,38.49983215332031,27.515890138601634,7,6,0,33.026933670043945,30.155649101111884,3,6,0
151,1748167641.3343801,33.16187858581543,30.5386395490647,7,7,1,38.87200355529785,27.457438272702735,7,7,1,33.79178047180176,30.124525792165894,3,7,0
152,1748167641.440873,32.560110092163086,30.554375294272766,7,7,0,39.71600532531738,27.367620200981484,7,7,0,32.79519081115723,30.177280471520007,3,7,0
153,1748167641.5466108,32.87196159362793,30.55307696379497,7,7,0,39.85786437988281,27.267197871137046,7,7,0,33.091068267822266,30.178865532462954,3,7,0
154,1748167641.653104,32.163143157958984,30.536645930174142,7,6,0,37.60504722595215,27.229433875704114,7,6,0,33.54191780090332,30.149601341035275,3,6,0
155,1748167641.757097,33.61201286315918,30.491514634115013,6,6,0,38.77711296081543,27.158485537460326,6,6,0,33.29730033874512,30.141693058498962,3,6,0
156,1748167641.8633978,32.33599662780762,30.509938773595177,7,7,1,38.52510452270508,27.105440534883286,7,7,1,33.544063568115234,30.11633512058825,3,7,0
157,1748167641.968429,32.40084648132324,30.505966682005017,7,6,0,38.19584846496582,27.04883398782955,7,6,0,32.919883728027344,30.157745067845212,3,6,0
158,1748167642.072614,33.2798957824707,30.476301197964617,7,7,1,39.68620300292969,26.962566276564196,7,7,1,32.11498260498047,30.169596372430124,3,7,0
159,1748167642.178373,32.850027084350586,30.473481734067786,7,7,0,38.04898262023926,26.913581197535475,7,7,0,34.6989631652832,30.137469785675897,4,7,1
160,1748167642.2846432,32.84192085266113,30.444940075093047,8,8,0,41.191816329956055,26.775269377095587,8,8,0,33.246755599975586,30.147874887001585,5,8,1
161,1748167642.392674,32.077789306640625,30.47815406169114,8,8,0,41.73016548156738,26.64520861461734,8,8,0,33.746957778930664,30.11274589575456,5,8,0
162,1748167642.501018,32.090187072753906,30.473046313638932,8,7,0,40.10009765625,26.527026534169046,8,7,0,32.79304504394531,30.128875291731106,5,7,0
163,1748167642.6067982,32.61590003967285,30.500169433104464,7,7,0,40.3749942779541,26.44346652880578,7,7,0,33.416032791137695,30.127273837357553,5,7,0
164,1748167642.7139468,77.81195640563965,29.136816638690526,7,6,0,39.31093215942383,26.372077552851938,7,6,0,33.479928970336914,30.18897330621593,5,6,0
165,1748167642.865269,32.14406967163086,29.148358375121123,8,8,1,39.15810585021973,26.291966779492583,8,8,1,32.540082931518555,30.19316031233331,5,8,0
166,1748167642.969834,33.308982849121094,29.37992125294811,8,7,0,39.43300247192383,26.241713249874245,8,7,0,32.91797637939453,30.190914541814934,5,7,0
167,1748167643.0763001,31.575918197631836,29.401429167599368,8,8,1,41.93401336669922,26.097737675561557,8,8,1,35.248756408691406,30.12243444021626,5,8,0
168,1748167643.1858602,33.226728439331055,29.385197491486572,8,7,0,39.459943771362305,26.030828428685208,8,7,0,33.47206115722656,30.091192519214566,5,7,0
169,1748167643.2928078,32.21487998962402,29.402576499692607,7,6,0,38.86818885803223,25.95587408662346,7,6,0,33.35905075073242,30.10538273556795,5,6,0
170,1748167643.398029,32.16218948364258,29.405139427092365,6,6,0,37.32895851135254,25.9286660995826,6,6,0,33.915042877197266,30.079913252203298,5,6,0
171,1748167643.5020642,32.88602828979492,29.382843876601,8,8,1,38.9249324798584,25.970938681695777,8,8,1,32.817840576171875,30.100780788567985,5,8,0
