frame_number,timestamp,YOLO_Simple_processing_time_ms,YOLO_Simple_fps,YOLO_Simple_track_count,YOLO_Simple_detection_count,YOLO_Simple_id_switches,YOLO_Advanced_processing_time_ms,YOLO_Advanced_fps,YOLO_Advanced_track_count,YOLO_Advanced_detection_count,YOLO_Advanced_id_switches,ByteTrack_processing_time_ms,ByteTrack_fps,ByteTrack_track_count,ByteTrack_detection_count,ByteTrack_id_switches
25,1748167401.862468,27.029752731323242,34.573290926706534,1,1,0,26.630878448486328,36.21344606183575,1,1,0,26.34906768798828,36.61324929947537,1,1,0
26,1748167401.944566,26.987075805664062,34.660720024436245,1,1,0,27.055025100708008,36.2418366729744,1,1,0,26.619911193847656,36.649009181490996,1,1,0
27,1748167402.02724,27.67324447631836,34.712931456447045,1,1,0,27.534961700439453,36.24569561093823,1,1,0,26.17192268371582,36.70386479635288,1,1,0
28,1748167402.110677,26.63874626159668,34.804832824382046,1,1,0,26.94988250732422,36.27591628626628,1,1,0,25.210142135620117,36.79990996284152,1,1,0
29,1748167402.191401,26.5500545501709,34.89501471740747,1,0,0,26.911020278930664,36.30645132901931,1,0,0,25.290250778198242,36.88660024706544,0,0,0
30,1748167402.272115,26.3211727142334,37.11342103602119,1,1,1,27.415990829467773,37.123680872776966,1,1,1,26.897192001342773,37.57954162972051,1,1,0
31,1748167402.354732,27.98295021057129,37.198275913038856,1,1,0,27.98175811767578,37.229356690679666,1,1,0,26.529788970947266,37.710727357895976,1,1,0
32,1748167402.4391592,27.36377716064453,37.15796156901424,1,1,0,27.4507999420166,37.206415290722425,1,1,0,27.988910675048828,37.69574708831795,1,1,0
33,1748167402.523935,26.894092559814453,37.14021584746873,1,1,0,26.627063751220703,37.19166803861718,1,1,0,27.130842208862305,37.66159460240895,1,1,0
34,1748167402.6066911,26.297807693481445,37.159453947411166,1,0,0,25.48503875732422,37.23687053031617,1,0,0,26.538848876953125,37.712818311839804,0,0,0
35,1748167402.686978,26.80492401123047,37.12956340072944,0,0,0,25.879621505737305,37.27133860520748,0,0,0,26.841163635253906,37.71822195843563,0,0,0
36,1748167402.768474,26.441335678100586,37.11091442487118,0,0,0,25.014162063598633,37.35710650961708,0,0,0,26.942968368530273,37.71660522400966,0,0,0
37,1748167402.8487701,26.742935180664062,37.1602879757882,1,1,0,26.7641544342041,37.38847560446561,1,1,0,26.73482894897461,37.70713371936742,1,1,0
38,1748167402.931075,26.80492401123047,37.18876615364154,1,1,0,26.200056076049805,37.440830101412004,1,1,0,27.667999267578125,37.66344336615301,1,1,0
39,1748167403.013867,26.72886848449707,37.226801354292284,1,1,0,26.426315307617188,37.455496914655164,1,1,0,26.934146881103516,37.64116883182928,1,1,0
40,1748167403.095953,28.062105178833008,37.177855162832635,1,1,0,26.67379379272461,37.48643963324224,1,1,0,28.086185455322266,37.573414689716316,1,1,0
41,1748167403.1808681,27.258872985839844,37.15100603372223,1,1,0,27.055978775024414,37.52422481053608,1,1,0,26.300907135009766,37.56823191611265,1,1,0
42,1748167403.263337,27.118921279907227,37.1379029142375,1,1,0,26.659011840820312,37.56144711240811,1,1,0,26.272058486938477,37.590611094431274,1,1,0
43,1748167403.3455172,27.03690528869629,37.10709495684423,1,1,0,26.014089584350586,37.62230623988088,1,1,0,26.485919952392578,37.56642613397184,1,1,0
44,1748167403.42721,26.981115341186523,37.109261779169,1,1,0,27.48394012451172,37.62929309784881,1,1,0,26.84307098388672,37.54633870656837,1,1,0
45,1748167403.510656,26.293039321899414,37.13388063128333,1,1,0,27.70400047302246,37.595575385437265,1,1,0,26.105165481567383,37.55892446343912,1,1,0
46,1748167403.592742,26.84307098388672,37.125411478892836,1,1,0,27.009010314941406,37.56826556587465,1,1,0,26.536941528320312,37.585176587046156,1,1,0
47,1748167403.675127,28.084993362426758,37.102368222718376,1,1,0,30.304908752441406,37.40381299805712,1,1,0,28.41019630432129,37.48514421439877,1,1,0
48,1748167403.763956,26.626110076904297,37.13773849867215,1,1,0,27.718782424926758,37.34123114451985,1,1,0,27.484893798828125,37.47629086070088,1,1,0
49,1748167403.8476238,26.838064193725586,37.14868078895221,1,1,0,26.92413330078125,37.28669051711901,1,1,0,26.97920799255371,37.4508370616766,1,1,0
50,1748167403.930608,26.873111724853516,37.14964594955903,1,1,0,27.627944946289062,37.24406770931842,1,1,0,26.765108108520508,37.45476107130355,1,1,0
51,1748167404.0138218,26.929140090942383,37.12091004835222,1,1,0,27.385711669921875,37.14989821571183,1,1,0,26.802778244018555,37.446858152999596,1,1,0
52,1748167404.096812,26.597976684570312,37.14558822574331,1,1,0,26.785850524902344,37.12322086538453,1,1,0,28.45311164855957,37.37561523312769,1,1,0
53,1748167404.180599,27.54688262939453,37.11365091687552,1,1,0,26.975154876708984,37.11734034682817,1,1,0,27.59385108947754,37.30353693840856,1,1,0
54,1748167404.264611,27.570724487304688,37.09276528307493,1,1,0,27.528047561645508,37.068626783809414,1,1,0,28.078794479370117,37.21369975316879,1,1,0
55,1748167404.349736,27.40001678466797,37.07607587816521,1,1,0,26.57794952392578,37.07083280180326,1,1,0,27.99677848815918,37.137870031007964,1,1,0
56,1748167404.4337249,26.707172393798828,37.08899327865987,1,1,0,27.753829956054688,37.03879489877768,1,1,0,28.11598777770996,37.069358453746496,1,1,0
57,1748167404.518243,27.638912200927734,37.09055665406233,1,1,0,26.8399715423584,37.07061437246874,1,1,0,28.337955474853516,36.97045251880047,1,1,0
58,1748167404.603025,27.47511863708496,37.052482795784414,1,1,0,26.52287483215332,37.090184930485265,1,1,0,27.523040771484375,36.86540765374928,1,1,0
59,1748167404.686638,27.432918548583984,37.011525627932585,1,1,0,26.051044464111328,37.12902655645419,1,1,0,27.081966400146484,36.784460788010925,1,1,0
60,1748167404.7692559,27.889013290405273,36.93937942113124,1,1,0,26.951074600219727,37.15028210556151,1,1,0,27.347326278686523,36.763954652310424,1,1,0
61,1748167404.853369,28.98383140563965,36.894052078944384,1,1,0,27.08292007446289,37.1918219391017,1,1,0,27.179718017578125,36.734954124047825,1,1,0
62,1748167404.9385269,28.360843658447266,36.848825049293666,1,1,0,27.28581428527832,37.19943060792803,1,1,0,27.141094207763672,36.77304417355198,1,1,0
63,1748167405.023254,27.667999267578125,36.81365804164481,1,1,0,27.263879776000977,37.16977219434642,1,1,0,26.773929595947266,36.78918215640555,1,1,0
64,1748167405.106876,27.219057083129883,36.77167938424906,1,1,0,26.42202377319336,37.12588249456518,1,1,0,26.88002586364746,36.773581519969746,1,1,0
65,1748167405.189305,27.914047241210938,36.72122115038062,2,1,1,28.32818031311035,37.01247278756786,1,1,0,26.073932647705078,36.80800438551586,1,1,0
66,1748167405.27347,27.077198028564453,36.69217027992155,1,1,0,27.096986770629883,36.916328174164846,1,1,0,27.009248733520508,36.804914454227244,1,1,0
67,1748167405.356559,27.827024459838867,36.64312497597489,1,1,0,27.131080627441406,36.89949414231463,1,1,0,27.390003204345703,36.7753118821358,1,1,0
68,1748167405.440795,27.862071990966797,36.59592413425444,1,1,0,26.762962341308594,36.87405033930634,1,1,0,27.2367000579834,36.79471167721955,1,1,0
69,1748167405.5247061,27.703046798706055,36.55240148604286,1,1,0,27.806997299194336,36.811471755342865,1,1,0,26.98493003845215,36.79237702698672,1,1,0
70,1748167405.609132,27.501821517944336,36.5771905335255,1,1,0,27.130842208862305,36.79074187238497,1,1,0,26.5500545501709,36.86185452487336,1,1,0
71,1748167405.692241,27.697086334228516,36.557435203286964,1,1,0,27.882814407348633,36.753559859679456,1,1,0,27.070999145507812,36.827190791235516,1,1,0
72,1748167405.777152,26.74698829650879,36.57413923151043,1,1,0,27.781963348388672,36.70296930644233,1,1,0,27.256011962890625,36.78256827901511,1,1,0
73,1748167405.8610072,27.29630470275879,36.56257654789098,1,1,0,27.65178680419922,36.629652497648586,1,1,0,26.437997817993164,36.78463284394004,1,1,0
74,1748167405.9444401,26.457786560058594,36.585804968935435,1,1,0,27.622222900390625,36.62352222777819,1,1,0,26.671171188354492,36.79231247865487,1,1,0
75,1748167406.0272691,27.347326278686523,36.53892135234737,1,1,0,27.37569808959961,36.63819565160422,1,1,0,27.588844299316406,36.72574407146379,1,1,0
76,1748167406.111583,27.634859085083008,36.50380300167043,1,1,0,28.035879135131836,36.59230570361799,1,1,0,27.21571922302246,36.69525201004366,1,1,0
77,1748167406.196358,74.73206520080566,34.54346198023846,1,1,0,39.19839859008789,36.20029724555901,1,1,0,26.575803756713867,36.777848607953224,1,1,0
78,1748167406.338806,27.547836303710938,34.50714198349854,1,1,0,27.35614776611328,36.21634285773494,1,1,0,27.51469612121582,36.776590950142136,1,1,0
79,1748167406.423151,28.38873863220215,34.44546734939413,1,1,0,26.494979858398438,36.235042465532125,1,1,0,26.82781219482422,36.783546767874995,1,1,0
80,1748167406.5067992,28.41973304748535,34.384510766720105,1,1,0,28.27000617980957,36.20688047761304,1,1,0,26.737213134765625,36.784804901478715,1,1,0
81,1748167406.592352,28.065919876098633,34.3399655806505,1,1,0,27.514934539794922,36.20128666078412,1,1,0,26.616811752319336,36.79315162463529,1,1,0
82,1748167406.676671,28.153181076049805,34.27923208316647,1,1,0,27.62293815612793,36.164735069835245,1,1,0,26.383161544799805,36.88675163313622,1,1,0
83,1748167406.7609742,27.018070220947266,34.299854736387026,1,1,0,26.700973510742188,36.176598697426336,1,1,0,26.20697021484375,36.94980365048877,1,1,0
84,1748167406.842901,27.306079864501953,34.3101706931341,1,1,0,26.70121192932129,36.21289289306574,1,1,0,26.806116104125977,37.00773747410352,1,1,0
85,1748167406.925626,27.881145477294922,34.29122702024785,1,1,0,26.937007904052734,36.197110654676635,1,1,0,26.564836502075195,37.0732247714396,1,1,0
86,1748167407.0089412,26.953935623168945,34.28144547037943,1,1,0,27.543067932128906,36.206369983175705,1,1,0,25.983810424804688,37.17102394583385,1,1,0
87,1748167407.091321,26.21603012084961,34.337519740186806,1,1,0,27.667760848999023,36.17026560883063,1,1,0,26.92127227783203,37.23639669424423,1,1,0
88,1748167407.174158,27.374982833862305,34.34120269011153,1,1,0,27.779102325439453,36.115564875437315,1,1,0,27.38022804260254,37.24300945037245,1,1,0
89,1748167407.258635,26.551008224487305,34.37602824192282,1,1,0,27.441740036010742,36.055098237434066,1,1,0,27.00066566467285,37.24660336604139,1,1,0
90,1748167407.3416069,26.69501304626465,34.42313421505103,1,1,0,26.926040649414062,36.056203713388,1,1,0,26.675939559936523,37.277665595403995,1,1,0
91,1748167407.423869,28.23615074157715,34.45265403384724,1,1,0,28.458118438720703,35.996501881082835,1,1,0,27.798891067504883,37.248742405812536,1,1,0
92,1748167407.510682,27.498960494995117,34.486524590217854,1,1,0,28.326749801635742,35.95186536427983,1,1,0,27.617216110229492,37.22669121836833,1,1,0
93,1748167407.596043,26.71194076538086,34.52441145111097,1,1,0,27.8167724609375,35.9279369002451,1,1,0,26.834964752197266,37.223827913066685,1,1,0
94,1748167407.679334,27.56500244140625,34.51055852752458,1,1,0,27.843952178955078,35.866981964622475,1,1,0,27.540922164916992,37.193404989443124,1,1,0
95,1748167407.7642791,28.065919876098633,34.50460603926692,1,1,0,28.345823287963867,35.86621520278677,1,1,0,27.600765228271484,37.123089436794864,1,1,0
96,1748167407.8501801,27.92978286743164,34.47059609920413,1,1,0,28.26690673828125,35.816191035443275,1,1,0,28.839111328125,37.039089272983205,1,1,0
97,1748167407.937185,29.560089111328125,34.40198687012182,1,1,0,28.110980987548828,35.774247933790306,1,1,0,28.097867965698242,37.00677967298048,1,1,0
98,1748167408.0248802,27.32110023498535,34.42325663848516,1,1,0,26.803255081176758,35.7723664141669,1,1,0,27.339935302734375,37.00193700598922,1,1,0
99,1748167408.1082828,26.984214782714844,34.45151264088859,1,1,0,27.1148681640625,35.802137957132736,1,1,0,27.961015701293945,36.95744386514771,1,1,0
100,1748167408.1923058,27.519941329956055,34.45098441850723,1,1,0,27.287006378173828,35.79535484957482,1,1,0,27.444124221801758,36.91669642105337,1,1,0
101,1748167408.276648,27.651071548461914,34.452644600537646,1,1,0,27.50420570373535,35.811369556110094,1,1,0,28.086185455322266,36.87118700090369,1,1,0
102,1748167408.362029,27.719736099243164,34.414293778635475,1,1,0,29.405832290649414,35.74215700867044,1,1,0,28.76901626586914,36.80301984007553,1,1,0
103,1748167408.449856,28.16486358642578,34.3801421664204,1,1,0,28.655052185058594,35.69940454236465,1,1,0,28.38134765625,36.71531730682817,1,1,0
104,1748167408.5369961,28.85293960571289,34.28610665906625,1,1,0,27.21381187438965,35.71691499978995,1,1,0,27.230262756347656,36.690073287352085,1,1,0
105,1748167408.622253,27.446985244750977,34.2822767318079,1,1,0,27.62603759765625,35.70621212413578,1,1,0,28.017759323120117,36.670441662902356,1,1,0
106,1748167408.707354,31.05306625366211,34.14909060414433,1,1,0,28.141021728515625,35.70162279948872,1,1,0,27.280092239379883,36.667834248457126,1,1,0
107,1748167408.79583,27.243852615356445,36.10027126317405,1,1,0,27.353763580322266,36.21145473335054,1,1,0,27.15587615966797,36.64198321789509,1,1,0
108,1748167408.879682,27.299880981445312,36.1108800894011,1,1,0,26.591062545776367,36.24497894216231,1,1,0,26.495933532714844,36.68827605591422,1,1,0
109,1748167408.962092,26.665925979614258,36.1859203777649,1,1,0,26.873111724853516,36.22844898945155,1,1,0,25.896072387695312,36.72982851898621,1,1,0
110,1748167409.043707,27.152061462402344,36.24139826012422,1,1,0,26.996135711669922,36.284308563248985,1,1,0,26.79610252380371,36.72708401317199,1,1,0
111,1748167409.12689,27.42624282836914,36.26943626473213,1,1,0,26.978015899658203,36.30780275517642,1,1,0,26.125192642211914,36.7492125426585,1,1,0
112,1748167409.209405,27.821063995361328,36.28370171895347,1,1,0,27.045249938964844,36.33320522441823,1,1,0,26.807069778442383,36.73036460315866,1,1,0
113,1748167409.293341,28.225183486938477,36.23093169400874,1,1,0,26.72100067138672,36.332271529251976,1,1,0,26.690959930419922,36.708644285410465,1,1,0
114,1748167409.377014,28.206825256347656,36.19149903689039,1,1,0,27.522802352905273,36.296219374580296,1,1,0,26.73172950744629,36.71221078318958,1,1,0
115,1748167409.461725,26.95012092590332,36.23197494870964,1,1,0,27.479171752929688,36.272531040717304,1,1,0,26.710033416748047,36.70591365196495,1,1,0
116,1748167409.54494,26.854991912841797,36.23634683924001,1,1,0,27.70709991455078,36.26533859030228,1,1,0,26.54099464416504,36.6809498808728,1,1,0
117,1748167409.62817,27.070999145507812,36.19873512110249,1,1,0,27.94027328491211,36.25342714401784,1,1,0,26.766061782836914,36.68804071721641,1,1,0
118,1748167409.7118962,26.718854904174805,36.22733292642199,1,1,0,28.104066848754883,36.23912285906013,1,1,0,27.37116813659668,36.688404423749226,1,1,0
119,1748167409.7960372,27.02617645263672,36.20643249192521,1,1,0,27.657032012939453,36.22961727862219,1,1,0,27.039051055908203,36.68669292647157,1,1,0
120,1748167409.879675,26.859045028686523,36.19943285336552,1,1,0,28.013944625854492,36.182122461655254,1,1,0,26.46780014038086,36.69579778703807,1,1,0
121,1748167409.963139,28.0148983001709,36.20905805432001,1,1,0,28.519868850708008,36.179667247094216,1,1,0,28.004169464111328,36.686682230115714,1,1,0
122,1748167410.0496051,27.16517448425293,36.224172859288416,1,1,0,27.2979736328125,36.22435014218653,1,1,0,27.18806266784668,36.70612780461224,1,1,0
123,1748167410.133269,27.089834213256836,36.20791192866678,1,1,0,26.836872100830078,36.26733504559317,1,1,0,27.960777282714844,36.65561426476474,1,1,0
124,1748167410.217195,27.338027954101562,36.2178856528044,1,1,0,26.91197395324707,36.30815896176926,1,1,0,27.952194213867188,36.637171542825,1,1,0
125,1748167410.301481,26.912927627563477,36.26824449861965,1,1,0,26.81112289428711,36.3756918599172,1,1,0,27.010202407836914,36.66362469798845,1,1,0
126,1748167410.3842912,27.32706069946289,36.29470130575882,1,1,0,26.709794998168945,36.44451086739296,1,1,0,27.624845504760742,36.718413641381474,1,1,0
127,1748167410.467962,28.7320613861084,36.331138570351186,1,1,0,27.106046676635742,36.48924758778664,1,1,0,28.970956802368164,36.67927115507718,1,1,0
128,1748167410.554836,27.261972427368164,36.33404454192882,1,1,0,26.799917221069336,36.489480383033474,1,1,0,27.5571346282959,36.669725655611074,1,1,0
129,1748167410.638447,27.888774871826172,36.294418644898904,1,1,0,26.751041412353516,36.506598970044244,1,1,0,28.01799774169922,36.66711834298318,1,1,0
130,1748167410.723207,27.693986892700195,36.28647453512586,1,1,0,26.37195587158203,36.54742223125854,1,1,0,27.004003524780273,36.687045909714186,1,1,0
131,1748167410.806259,27.67205238342285,36.28577344346122,1,1,0,26.88002586364746,36.57527676542419,1,1,0,26.852130889892578,36.741904927648626,1,1,0
132,1748167410.88972,26.936054229736328,36.32002253744888,1,1,0,26.43108367919922,36.7090191099452,1,1,0,26.92103385925293,36.82503522883746,1,1,0
133,1748167410.971912,27.703046798706055,36.34025669691528,1,1,0,27.57096290588379,36.75777935070637,1,1,0,26.551008224487305,36.90808786433169,1,1,0
134,1748167411.055719,27.785062789916992,36.38752595770597,1,1,0,26.951074600219727,36.769326166629945,1,1,0,26.125192642211914,36.95850766829045,1,1,0
135,1748167411.138676,28.445959091186523,36.343563016938305,1,1,0,27.241230010986328,36.786665376410355,1,1,0,27.53901481628418,36.980274795663675,1,1,0
136,1748167411.223835,27.606964111328125,36.49556585780117,1,1,0,26.98993682861328,36.83865184171126,1,1,0,27.009010314941406,36.99229897442154,1,1,0
137,1748167411.307374,27.193784713745117,36.49792650995528,1,1,0,27.508974075317383,36.8315026731785,1,1,0,26.669740676879883,37.01421481690882,1,1,0
138,1748167411.39065,26.568174362182617,36.530403216254065,1,1,0,27.325868606567383,36.798101212886536,1,1,0,26.568889617919922,37.010143079631334,1,1,0
139,1748167411.473015,27.41098403930664,36.49751363844149,1,1,0,27.48703956604004,36.77048661986772,1,1,0,26.871919631958008,36.96581482826331,1,1,0
140,1748167411.556792,26.76701545715332,36.51452320689309,1,1,0,27.684926986694336,36.73941606606659,1,1,0,26.9620418548584,36.95817115251087,1,1,0
141,1748167411.640173,27.373790740966797,36.516790934323296,1,1,0,27.558088302612305,36.71333549827695,1,1,0,27.31919288635254,36.903887913224956,1,1,0
142,1748167411.7243881,26.93319320678711,36.55655367165983,1,1,0,28.123855590820312,36.66498147797944,1,1,0,25.85911750793457,36.94665732154094,1,1,0
143,1748167411.807186,27.595996856689453,36.5843689479311,1,1,0,27.454137802124023,36.632126509379056,1,1,0,26.165008544921875,36.97052855620894,1,1,0
144,1748167411.890305,26.43299102783203,36.663549917759205,1,1,0,26.954174041748047,36.65750441142925,1,1,0,27.299165725708008,36.94439012703228,1,1,0
145,1748167411.9729369,27.395248413085938,36.643626518371015,1,1,0,27.973175048828125,36.6353368244339,1,1,0,26.88908576965332,36.93612644378613,1,1,0
146,1748167412.057106,26.397228240966797,36.66413748492106,1,1,0,26.96394920349121,36.66874252697574,1,1,0,27.402877807617188,36.8969297891937,1,1,0
147,1748167412.1398668,26.690959930419922,36.68100334600255,1,1,0,26.02529525756836,36.75470858187408,1,1,0,28.268098831176758,36.82876451114105,1,1,0
148,1748167412.2227561,26.76987648010254,36.6787686364748,1,1,0,26.535749435424805,36.82544476627547,1,1,0,27.701139450073242,36.813884224015354,1,1,0
149,1748167412.305878,26.579856872558594,36.69909419713936,1,1,0,27.18210220336914,36.84747620988713,1,1,0,27.759790420532227,36.7814070630851,1,1,0
150,1748167412.389326,27.243852615356445,36.68163424630419,1,1,0,26.333093643188477,36.92459383543072,1,1,0,27.98604965209961,36.71316410867033,1,1,0
151,1748167412.472835,28.348922729492188,36.6666588959887,1,1,0,28.170108795166016,36.94038796045534,1,1,0,28.127431869506836,36.70763765168663,1,1,0
152,1748167412.559409,27.914047241210938,36.632627750741506,1,1,0,27.667999267578125,36.92342363491244,1,1,0,26.762962341308594,36.7267409787834,1,1,0
153,1748167412.643954,28.17511558532715,36.58397539148587,1,1,0,26.654958724975586,36.93172499335207,1,1,0,27.2979736328125,36.75685591871896,1,1,0
154,1748167412.728162,28.460025787353516,36.53398819917507,1,1,0,27.096986770629883,36.923358625947294,1,1,0,27.516841888427734,36.776429718181795,1,1,0
155,1748167412.8132741,27.16803550720215,36.522906724726,1,1,0,26.41892433166504,36.94146162734985,1,1,0,27.16803550720215,36.76935840045305,1,1,0
156,1748167412.896069,26.76081657409668,36.54831393835744,1,1,0,27.333736419677734,36.91300345399938,1,1,0,27.231931686401367,36.78656858405657,1,1,0
157,1748167412.9793391,28.088092803955078,36.577243696609365,1,1,0,27.27198600769043,36.90545737071634,1,1,0,26.24201774597168,36.90988504263601,1,1,0
158,1748167413.06286,28.037071228027344,36.542508007433426,1,1,0,27.65798568725586,36.86654177524349,1,1,0,27.338027954101562,36.91959933020225,1,1,0
159,1748167413.147891,27.654170989990234,36.55285807410437,1,1,0,27.164936065673828,36.84663458413056,1,1,0,27.00519561767578,36.96555419635271,1,1,0
160,1748167413.231661,27.570009231567383,36.55860356372611,1,1,0,26.76701545715332,36.82871061439956,1,1,0,26.154041290283203,37.00434185745862,1,1,0
161,1748167413.3141398,27.120113372802734,36.58313512363139,1,1,0,26.391029357910156,36.85097260538755,1,1,0,26.631832122802734,37.014432582106394,1,1,0
162,1748167413.396339,27.359962463378906,36.5642764840048,1,1,0,27.682065963745117,36.79374335314609,1,1,0,26.95012092590332,37.01309336671781,1,1,0
163,1748167413.480337,27.137041091918945,36.5897519480697,1,1,0,28.044939041137695,36.772367139424155,1,1,0,26.645898818969727,37.00860824542146,1,1,0
164,1748167413.564053,26.698827743530273,36.638227655926116,1,1,0,27.2829532623291,36.75757533266963,1,1,0,27.093172073364258,36.96443569280086,1,1,0
165,1748167413.6471019,26.885032653808594,36.70813025278113,1,1,0,27.484893798828125,36.746561720812956,1,1,0,28.989315032958984,36.89874752171405,1,1,0
166,1748167413.7325408,28.20301055908203,36.681644939716676,1,1,0,27.532100677490234,36.72219637800984,1,1,0,27.530908584594727,36.87527144527575,1,1,0
167,1748167413.817798,26.91197395324707,36.69402139600396,1,1,0,27.47797966003418,36.72364323969999,1,1,0,26.903867721557617,36.864716413922494,1,1,0
168,1748167413.9011788,26.954174041748047,36.67657696101407,1,1,0,26.79300308227539,36.74776366551504,1,1,0,26.749849319458008,36.85639117080712,1,1,0
169,1748167413.983584,27.14085578918457,36.68837233170626,1,1,0,26.353836059570312,36.798811480443824,1,1,0,27.53305435180664,36.8262638684793,1,1,0
170,1748167414.066551,27.003765106201172,36.677785022894994,1,1,0,26.5500545501709,36.85030349071429,1,1,0,27.86993980407715,36.785396361544244,1,1,0
171,1748167414.1500301,27.734041213989258,36.661862102301384,1,1,0,26.882648468017578,36.880891736547305,1,1,0,27.467727661132812,36.77867634421551,1,1,0
172,1748167414.234025,26.525020599365234,36.68006238248626,1,1,0,26.66783332824707,36.94699362767811,1,1,0,27.794837951660156,36.69173160348625,1,1,0
173,1748167414.317109,28.029918670654297,36.66066577027124,1,1,0,26.717185974121094,36.98055737199033,1,1,0,27.931928634643555,36.61287642813185,1,1,0
174,1748167414.4017432,27.82416343688965,36.59848939645664,1,1,0,26.523113250732422,37.0002178920226,1,1,0,27.5728702545166,36.60063981030247,1,1,0
175,1748167414.485759,27.290821075439453,36.60321638141382,1,1,0,27.23979949951172,37.03375855398099,1,1,0,27.85205841064453,36.55767949065845,1,1,0
176,1748167414.570223,26.94988250732422,36.57863662447434,1,1,0,26.8862247467041,37.03737760699132,1,1,0,27.351856231689453,36.56017565742966,1,1,0
177,1748167414.653409,27.47201919555664,36.543972583842184,1,1,0,26.880979537963867,36.99829223886074,1,1,0,27.185916900634766,36.60849842136929,1,1,0
