# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
53,5.232,45.2,18.8,64.0,1,1,10.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
54,5.367,60.4,50.1,110.5,1,1,10.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
55,5.485,73.1,18.8,91.9,1,1,10.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
56,5.573,39.3,23.6,62.9,1,1,10.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
57,5.802,153.1,51.1,204.3,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
58,5.911,49.5,32.3,81.8,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
59,6.004,47.1,20.5,67.7,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
60,6.093,45.0,18.5,63.5,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
61,6.244,91.2,32.6,123.9,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
62,6.342,49.4,22.2,71.6,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
63,6.520,133.2,16.8,150.0,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
64,6.625,41.0,39.3,80.3,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
65,6.762,87.4,23.4,110.8,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
66,6.985,45.2,149.5,194.8,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
67,7.069,39.7,15.7,55.5,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
68,7.183,60.8,24.2,85.0,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
69,7.287,52.9,25.7,78.6,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
70,7.370,43.2,14.3,57.5,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
71,7.465,44.6,22.0,66.6,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
72,7.649,141.1,16.4,157.4,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
73,7.734,39.2,18.0,57.2,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
74,7.824,48.5,15.5,64.1,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
75,7.915,51.2,14.3,65.5,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
76,8.015,56.0,15.7,71.7,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
77,8.151,43.6,66.8,110.3,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
78,8.275,86.0,12.2,98.2,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
79,8.362,43.7,14.5,58.3,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
80,8.477,48.9,41.8,90.7,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
81,8.574,52.5,19.2,71.7,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
82,8.651,34.6,15.0,49.6,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
83,8.869,43.3,148.9,192.2,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
84,8.955,43.1,18.4,61.5,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
85,9.202,205.0,15.3,220.3,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
86,9.291,45.7,16.4,62.1,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
