# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n.pt,Size,6.25 MB
# Model Task,detect,Version,unknown
# Tracker,bytetrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
52,3.026,28.0,0.3,28.3,1,1,17.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
53,3.079,27.6,0.2,27.9,1,1,17.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
54,3.131,27.5,0.3,27.8,1,1,17.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
55,3.185,28.4,0.2,28.7,1,1,17.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
56,3.237,27.8,0.2,28.1,1,1,17.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
57,3.290,27.5,0.3,27.7,1,1,17.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
58,3.343,28.1,0.3,28.3,1,1,17.3,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
59,3.396,28.2,0.2,28.4,1,1,17.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
60,3.449,28.3,0.3,28.5,1,1,17.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
61,3.504,28.4,0.2,28.7,1,1,17.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
62,3.556,27.2,0.2,27.5,1,1,17.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
63,3.611,27.1,0.3,27.3,1,1,17.4,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
64,3.665,28.9,0.2,29.2,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
65,3.719,28.9,0.3,29.2,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
66,3.775,28.3,0.3,28.5,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
67,3.831,28.2,0.3,28.5,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
68,3.886,26.7,0.2,26.9,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
69,3.939,27.8,0.3,28.1,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
70,3.992,27.7,0.2,27.9,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
71,4.047,27.6,0.3,27.9,1,1,17.5,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
72,4.101,27.5,0.3,27.7,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
73,4.155,27.0,0.3,27.2,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
74,4.209,27.4,0.2,27.6,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
75,4.262,28.4,0.2,28.7,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
76,4.317,27.0,0.2,27.3,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
77,4.369,27.6,0.2,27.8,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
78,4.422,27.7,0.3,28.0,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
79,4.478,27.9,0.2,28.1,1,1,17.6,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
80,4.530,27.2,0.3,27.5,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
81,4.583,28.4,0.3,28.6,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
82,4.637,26.8,0.3,27.1,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
83,4.689,27.7,0.3,28.0,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
84,4.742,28.0,0.2,28.3,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
85,4.796,27.5,0.2,27.7,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
86,4.850,28.0,0.3,28.2,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
87,4.903,28.0,0.3,28.2,1,1,17.7,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
88,4.957,27.8,0.2,28.0,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
89,5.008,26.6,0.2,26.9,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
90,5.061,28.4,0.2,28.7,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
91,5.114,27.6,0.2,27.9,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
92,5.169,29.3,0.3,29.6,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
93,5.223,28.5,0.3,28.8,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
94,5.277,27.6,0.2,27.8,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
95,5.328,27.1,0.2,27.3,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
96,5.382,28.9,0.2,29.1,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
97,5.435,28.7,0.2,29.0,1,1,17.8,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
98,5.488,28.0,0.3,28.2,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
99,5.540,26.8,0.3,27.1,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
100,5.594,28.2,0.2,28.4,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
101,5.646,28.3,0.2,28.6,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
102,5.699,28.3,0.2,28.5,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
103,5.752,28.5,0.2,28.8,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
104,5.803,26.9,0.2,27.2,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
105,5.857,28.7,0.3,29.0,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
106,5.910,28.3,0.2,28.5,1,1,17.9,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
107,5.961,26.8,0.2,27.0,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
108,6.013,27.6,0.3,27.8,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
109,6.068,29.7,0.3,30.0,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
110,6.120,27.3,0.2,27.5,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
111,6.172,27.4,0.2,27.7,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
112,6.225,27.5,0.3,27.8,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
113,6.276,26.4,0.3,26.6,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
114,6.329,28.0,0.3,28.3,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
115,6.381,27.4,0.2,27.6,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
116,6.432,27.3,0.2,27.5,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
117,6.484,27.4,0.2,27.6,1,1,18.0,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
118,6.536,27.2,0.2,27.4,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
119,6.587,27.3,0.2,27.5,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
120,6.637,26.0,0.2,26.2,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
121,6.689,27.2,0.2,27.5,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
122,6.741,26.7,0.2,26.9,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
123,6.793,27.2,0.2,27.5,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
124,6.844,27.0,0.3,27.2,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
125,6.897,28.1,0.2,28.3,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
126,6.952,30.6,0.2,30.9,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
127,7.001,26.0,0.2,26.3,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
128,7.054,28.5,0.3,28.8,1,1,18.1,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
129,7.107,27.9,0.3,28.2,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
130,7.159,27.9,0.2,28.1,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
131,7.210,27.3,0.2,27.6,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
132,7.268,29.8,0.3,30.1,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
133,7.321,28.8,0.2,29.0,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
134,7.377,28.9,0.2,29.1,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
135,7.430,28.1,0.2,28.3,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
136,7.482,27.3,0.3,27.5,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
137,7.534,27.2,0.3,27.4,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
138,7.586,27.6,0.2,27.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
139,7.637,26.5,0.3,26.8,1,1,18.2,0.0,0.0,0.0,Yes,yolov8n,bytetrack,
