# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
38,3.713,33.4,26.9,60.3,1,0,10.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
39,3.879,125.5,16.4,142.0,1,0,10.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
40,4.091,42.3,141.7,184.0,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
41,4.170,39.4,14.7,54.1,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
42,4.244,39.1,11.0,50.1,1,1,9.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
43,4.326,43.1,11.2,54.3,1,1,9.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
44,4.480,110.1,17.7,127.8,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
45,4.561,38.2,17.0,55.2,1,1,9.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
46,4.756,151.1,16.5,167.6,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
47,4.840,42.7,14.5,57.3,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
48,4.919,40.2,12.9,53.2,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
49,5.005,40.0,18.6,58.6,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
50,5.089,41.3,15.9,57.2,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
51,5.196,42.8,38.8,81.6,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
52,5.376,138.5,14.2,152.7,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
53,5.461,40.2,17.6,57.9,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
54,5.581,43.6,50.6,94.3,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
55,5.660,41.1,12.5,53.6,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
56,5.746,46.3,14.3,60.7,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
57,5.966,42.3,151.6,193.9,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
58,6.051,40.4,19.0,59.4,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
59,6.126,38.0,11.7,49.7,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
60,6.210,43.0,15.8,58.8,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
61,6.309,43.8,27.8,71.6,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
62,6.507,150.7,21.5,172.2,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
63,6.591,40.7,14.7,55.4,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
64,6.674,38.1,20.0,58.1,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
65,6.754,41.8,12.0,53.8,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
66,6.969,43.5,143.3,186.8,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
67,7.065,42.9,24.6,67.5,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
68,7.227,116.8,16.5,133.4,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
69,7.317,45.3,18.9,64.1,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
70,7.506,146.8,15.5,162.3,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
71,7.585,37.4,13.7,51.1,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
72,7.666,41.9,13.4,55.3,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
73,7.746,38.2,13.1,51.3,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
74,7.826,40.8,14.1,54.9,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
75,8.007,140.4,14.2,154.6,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
76,8.090,40.3,16.5,56.8,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
77,8.170,41.8,12.6,54.4,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
78,8.256,45.1,15.4,60.5,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
79,8.336,38.6,13.2,51.8,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
80,8.453,45.6,45.7,91.3,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n,strongsort,
81,8.640,137.1,24.6,161.8,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n,strongsort,
82,8.848,163.2,15.5,178.7,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
83,8.963,43.8,45.6,89.4,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
84,9.041,37.7,15.9,53.6,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
85,9.123,38.2,11.1,49.3,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
86,9.206,41.0,14.9,55.9,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
87,9.402,135.3,36.7,172.0,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
88,9.539,66.6,42.9,109.5,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
89,9.635,55.0,15.6,70.7,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
90,9.745,39.2,45.5,84.6,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
91,9.826,42.2,12.5,54.8,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
92,10.012,139.6,20.0,159.6,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
93,10.090,40.4,12.3,52.7,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
94,10.171,40.6,13.8,54.4,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
95,10.250,40.2,13.6,53.8,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
96,10.328,41.9,11.2,53.1,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n,strongsort,
97,10.511,139.1,18.6,157.7,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
98,10.613,41.7,34.1,75.8,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
99,10.776,90.6,46.7,137.3,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
100,10.896,47.0,47.0,94.0,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
101,10.985,46.4,18.1,64.5,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
102,11.069,44.8,14.7,59.5,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
103,11.265,123.6,47.0,170.6,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
104,11.352,42.7,19.2,61.9,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
105,11.437,42.2,18.2,60.5,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n,strongsort,
106,11.653,156.5,34.6,191.1,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
107,11.745,40.4,25.8,66.2,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
108,11.975,40.5,163.9,204.4,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
109,12.057,40.0,16.8,56.8,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
110,12.167,62.8,20.9,83.7,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
111,12.256,42.5,20.7,63.3,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
112,12.338,42.7,14.0,56.8,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n,strongsort,
113,12.542,162.0,17.2,179.2,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
114,12.660,41.8,48.6,90.4,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
115,12.774,41.5,47.6,89.1,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
116,12.861,46.0,14.9,60.9,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
117,12.972,37.3,48.5,85.8,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
118,13.084,39.9,46.7,86.7,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
119,13.284,139.5,35.4,174.9,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
120,13.376,43.4,23.8,67.2,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n,strongsort,
121,13.602,41.9,158.6,200.5,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
122,13.716,41.5,46.2,87.7,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
123,13.827,50.1,35.2,85.3,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
124,14.042,143.4,46.0,189.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
125,14.122,43.3,12.6,55.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n,strongsort,
126,14.256,42.6,67.0,109.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
127,14.384,86.4,16.8,103.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
128,14.602,40.6,152.3,192.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
129,14.710,38.4,45.0,83.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
130,14.923,138.8,49.1,187.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
131,15.005,39.8,18.6,58.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
132,15.226,41.0,155.7,196.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
133,15.336,41.7,43.8,85.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
134,15.489,112.7,14.0,126.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
135,15.571,38.7,18.4,57.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
136,15.766,153.2,17.2,170.4,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
137,15.849,41.7,15.7,57.4,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
138,15.941,52.6,14.5,67.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
139,16.140,158.7,15.1,173.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
140,16.224,41.8,16.7,58.6,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
141,16.308,45.7,13.3,58.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
142,16.386,40.4,12.6,52.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
143,16.595,43.3,141.5,184.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
144,16.682,42.5,16.8,59.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
145,16.764,44.0,13.3,57.2,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
146,16.844,42.2,10.6,52.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
147,16.922,41.0,11.8,52.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
148,17.079,92.7,40.1,132.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
149,17.297,143.7,50.1,193.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
150,17.501,161.8,17.3,179.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
151,17.578,39.8,13.2,53.0,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
152,17.765,148.0,13.8,161.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
153,17.850,39.9,20.9,60.8,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
154,17.936,44.2,17.5,61.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
155,18.018,43.8,15.4,59.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
156,18.095,41.4,10.9,52.3,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
157,18.167,37.1,11.6,48.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
158,18.249,42.5,13.4,55.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
159,18.334,43.5,16.5,60.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
160,18.490,112.1,18.7,130.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
161,18.569,41.5,13.2,54.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
162,18.734,126.4,14.4,140.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n,strongsort,
163,18.813,39.5,14.4,53.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
164,18.890,42.3,10.5,52.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
165,18.974,45.9,12.5,58.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
166,19.056,41.4,16.9,58.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
167,19.142,47.2,14.2,61.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
168,19.225,41.6,13.9,55.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
169,19.302,41.6,11.3,52.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
170,19.384,42.7,12.7,55.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
171,19.466,45.3,11.8,57.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
172,19.641,136.0,13.3,149.2,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
173,19.724,43.0,13.8,56.8,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
174,19.802,40.9,12.3,53.2,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
175,19.886,44.4,14.5,58.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
176,19.967,43.0,13.6,56.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
177,20.122,109.4,21.7,131.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
178,20.201,41.3,13.8,55.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
179,20.389,149.2,14.4,163.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
180,20.467,40.9,13.2,54.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
181,20.641,136.3,13.4,149.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
182,20.847,40.5,139.4,180.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
183,20.927,43.6,10.7,54.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
184,21.078,95.4,31.9,127.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
185,21.267,148.8,15.0,163.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
186,21.348,41.4,15.0,56.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
187,21.428,42.5,12.5,55.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
188,21.512,46.8,13.0,59.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
189,21.589,41.5,10.7,52.2,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
190,21.768,140.0,14.4,154.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
191,21.892,42.3,58.2,100.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
192,22.020,86.8,15.4,102.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
193,22.103,41.0,17.8,58.7,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
194,22.184,40.4,14.8,55.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
195,22.261,39.9,12.8,52.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
196,22.337,40.7,9.9,50.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
197,22.520,143.7,14.5,158.1,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
198,22.601,42.7,14.1,56.8,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
199,22.694,42.7,25.6,68.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
200,22.802,63.0,21.1,84.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
201,22.883,44.2,12.9,57.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
202,22.965,43.8,13.9,57.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
203,23.143,138.5,14.2,152.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
204,23.235,44.6,24.8,69.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
205,23.393,120.5,12.6,133.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
206,23.471,41.1,10.3,51.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
207,23.643,135.9,10.9,146.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
208,23.724,42.4,14.0,56.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
209,23.808,46.9,11.4,58.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
210,24.020,164.8,23.0,187.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
211,24.101,42.9,14.1,57.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
212,24.185,42.0,15.8,57.8,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
213,24.267,43.8,14.5,58.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
214,24.344,41.5,11.1,52.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
215,24.520,137.6,12.8,150.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
216,24.596,40.5,12.6,53.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
217,24.769,135.7,12.4,148.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
218,24.853,43.2,13.9,57.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
219,24.934,41.4,14.6,56.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
220,25.136,163.0,15.1,178.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
221,25.218,41.8,15.9,57.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
222,25.392,138.8,10.4,149.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
223,25.469,40.6,12.7,53.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
224,25.642,135.4,12.5,147.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
225,25.722,41.1,13.9,55.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
226,25.874,109.0,18.6,127.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
227,25.953,43.2,11.2,54.5,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
228,26.116,125.4,13.6,139.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
229,26.191,38.3,12.0,50.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
230,26.294,54.9,21.7,76.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
231,26.384,46.8,18.0,64.8,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
232,26.467,43.4,14.3,57.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
233,26.650,138.8,19.1,157.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
234,26.732,40.8,16.6,57.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
235,26.817,42.9,17.0,59.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
236,26.905,47.6,16.3,64.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
237,27.115,167.3,17.1,184.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
238,27.205,44.4,21.2,65.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
239,27.396,151.2,15.5,166.6,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
240,27.473,39.9,12.5,52.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
241,27.645,136.7,11.1,147.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
242,27.730,43.6,14.4,58.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
243,27.806,40.0,11.3,51.3,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n,strongsort,
244,27.879,38.0,10.1,48.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
245,27.959,42.3,14.3,56.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n,strongsort,
