# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n-pose.pt,Size,5.97 MB
# Model Task,pose,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
122,15.762,46.7,42.3,88.9,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
123,15.968,140.4,40.6,181.0,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
124,16.087,49.7,43.4,93.1,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
125,16.185,55.1,19.3,74.3,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
126,16.400,47.4,142.8,190.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
127,16.494,49.4,20.6,70.0,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
128,16.719,154.4,45.3,199.7,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
129,16.834,48.0,42.1,90.1,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
130,16.947,41.7,46.9,88.5,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
131,17.032,46.1,14.1,60.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
132,17.150,45.0,47.4,92.4,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
133,17.278,50.5,52.8,103.3,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
134,17.429,107.8,16.1,123.9,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
135,17.516,43.7,18.4,62.1,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
136,17.737,178.2,18.0,196.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
137,17.831,47.6,19.7,67.3,2,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
138,17.916,46.2,14.7,60.9,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
139,18.006,47.6,16.5,64.1,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
140,18.095,48.7,14.0,62.7,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
141,18.187,48.2,18.7,66.9,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
142,18.277,49.4,16.4,65.8,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
143,18.370,51.4,18.1,69.5,2,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
144,18.495,80.7,19.8,100.5,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
145,18.689,156.6,12.2,168.8,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
146,18.769,41.1,12.2,53.3,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
147,18.956,139.1,23.2,162.3,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
148,19.056,47.5,28.2,75.7,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
149,19.284,45.5,158.1,203.6,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
150,19.377,46.5,22.6,69.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
151,19.573,151.7,20.1,171.8,2,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
152,19.657,42.1,16.1,58.2,2,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
153,19.734,33.9,19.2,53.1,2,2,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
154,19.808,35.0,15.2,50.1,2,2,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
155,19.882,33.7,16.0,49.8,2,2,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
156,19.952,34.4,12.5,46.9,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
157,20.077,85.0,16.0,101.0,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
158,20.161,44.0,13.0,57.0,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
159,20.239,41.6,12.3,53.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
160,20.328,50.9,13.7,64.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
161,20.405,41.4,12.0,53.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
162,20.493,46.5,12.1,58.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
163,20.581,50.5,12.8,63.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
164,20.673,54.7,12.3,67.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
165,20.763,53.1,12.6,65.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
166,20.949,146.2,14.8,161.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
167,21.030,42.0,14.5,56.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
168,21.117,49.7,13.1,62.7,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
