# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,/Users/takahashiryoutarou/Desktop/国宝さん一覧/box/yolo11n-pose.pt,Task,pose
# Tracker,deepsort
# Device,cpu

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
52,5.503,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
53,5.603,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
54,5.705,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
55,5.808,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
56,5.914,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
57,6.018,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
58,6.122,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
59,6.226,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
60,6.326,0.0,0.0,0.0,1,1,9.5,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
61,6.348,0.0,0.0,0.0,0,0,9.6,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
62,6.350,0.0,0.0,0.0,0,0,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,Skipped Frame
63,6.438,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
64,6.536,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
65,6.635,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
66,6.733,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
67,6.843,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
68,6.947,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
69,7.053,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
70,7.159,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
71,7.263,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
72,7.368,0.0,0.0,0.0,1,1,9.8,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
73,7.489,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
74,7.605,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
75,7.713,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
76,7.820,0.0,0.0,0.0,1,1,9.7,0.0,0.0,0.0,No,yolo11n-pose,deepsort,
