# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolov8n-pose.pt,Task,pose
# Tracker,deepsort
# Device,mps

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28.089349711378

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
87,8.579,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
88,8.682,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
89,8.789,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
90,8.893,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
91,8.998,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
92,9.092,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
93,9.185,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
94,9.279,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
95,9.373,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
96,9.467,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
97,9.570,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
98,9.674,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
99,9.769,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
100,9.862,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
101,9.957,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
102,10.053,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
103,10.152,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
104,10.247,0.0,0.0,0.0,1,1,10.1,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
105,10.341,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
106,10.437,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
107,10.534,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
108,10.634,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
109,10.733,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
110,10.829,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
111,10.922,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
112,11.016,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
113,11.111,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
114,11.213,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
115,11.309,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
116,11.405,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
117,11.509,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
118,11.611,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
119,11.713,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
120,11.807,0.0,0.0,0.0,1,1,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,
121,11.828,0.0,0.0,0.0,0,0,10.2,0.0,0.0,0.0,Yes,yolov8n-pose,deepsort,Skipped Frame
