# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n-pose.pt,Size,5.97 MB
# Model Task,pose,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
13,1.242,36.1,12.6,48.7,1,1,10.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
14,1.316,35.9,12.7,48.6,1,1,10.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
15,1.386,34.3,10.6,44.9,1,1,10.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
16,1.456,34.5,11.1,45.6,1,1,11.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
17,1.525,34.0,10.8,44.8,1,1,11.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
18,1.595,33.7,13.3,47.0,1,1,11.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
19,1.674,33.1,21.0,54.2,1,1,11.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
20,1.742,33.9,11.0,44.8,1,1,11.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
21,1.813,32.7,13.9,46.6,1,1,11.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
22,1.926,65.3,24.1,89.4,1,1,11.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
23,2.014,47.7,16.2,63.9,1,1,11.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
24,2.103,43.7,21.2,64.9,1,1,11.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
25,2.210,63.4,20.3,83.7,1,1,11.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
26,2.370,107.6,27.0,134.7,1,1,11.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
27,2.487,68.0,24.6,92.6,1,1,10.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
28,2.630,98.7,20.7,119.4,1,1,10.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
29,2.767,97.5,14.9,112.4,1,1,10.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
30,2.851,43.8,16.6,60.4,1,1,10.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
31,2.970,69.3,26.7,96.0,1,1,10.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
32,3.179,141.4,42.6,184.0,1,1,10.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
33,3.290,61.6,25.7,87.2,1,1,10.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
34,3.376,44.6,17.2,61.9,1,1,10.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
35,3.451,44.3,5.9,50.2,0,0,10.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
36,3.650,158.3,16.1,174.4,1,1,9.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
37,3.860,43.0,142.4,185.4,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
38,3.971,49.3,36.1,85.4,1,1,9.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
39,4.159,146.4,16.2,162.6,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
40,4.244,44.2,13.8,58.0,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
41,4.333,44.1,19.9,64.0,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
42,4.509,128.2,23.6,151.8,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
43,4.594,41.9,15.3,57.2,1,1,9.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
44,4.778,145.1,14.0,159.1,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
45,4.990,41.0,145.8,186.8,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
46,5.079,46.3,14.6,60.9,1,1,9.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
47,5.269,154.6,9.9,164.5,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
48,5.354,42.2,16.6,58.8,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
49,5.449,51.4,15.2,66.5,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
50,5.533,47.8,11.2,59.0,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
51,5.637,43.3,35.1,78.4,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
52,5.863,61.9,138.0,199.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
53,5.951,42.3,19.9,62.1,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
54,6.078,54.6,47.3,101.9,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
55,6.285,165.8,15.5,181.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
56,6.370,46.5,12.9,59.4,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
57,6.486,45.9,44.8,90.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
58,6.571,45.0,12.8,57.8,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
59,6.659,47.8,14.6,62.4,1,1,8.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
60,6.874,169.5,19.9,189.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
61,6.966,45.8,19.3,65.1,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
62,7.155,146.3,17.7,164.0,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
63,7.241,41.1,17.3,58.4,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
64,7.327,43.0,17.8,60.9,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
65,7.405,41.7,11.5,53.2,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
66,7.505,46.7,25.4,72.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
67,7.602,51.7,16.3,68.0,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
68,7.784,134.9,17.9,152.8,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
69,7.874,44.6,19.3,63.9,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
70,7.968,45.4,22.9,68.3,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
71,8.170,146.1,27.1,173.2,1,1,8.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
72,8.381,164.3,21.8,186.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
73,8.494,45.8,37.9,83.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
74,8.608,62.9,24.6,87.6,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
75,8.789,137.9,18.3,156.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
76,8.881,44.2,19.8,64.1,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
77,8.970,46.2,17.5,63.7,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
78,9.161,148.8,16.7,165.4,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
79,9.284,54.5,39.6,94.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
80,9.436,77.3,49.6,126.8,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
81,9.521,47.7,12.7,60.4,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
82,9.654,71.4,33.5,105.0,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
83,9.871,44.3,147.5,191.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
84,9.954,40.3,14.7,54.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
85,10.041,43.1,16.6,59.7,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
86,10.128,42.2,19.9,62.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
87,10.237,45.9,36.5,82.5,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
88,10.514,225.4,24.2,249.6,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
89,10.597,43.1,14.7,57.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
90,10.784,115.3,45.4,160.7,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
91,10.881,46.3,24.5,70.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
92,11.006,81.6,17.2,98.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
93,11.089,43.6,13.2,56.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
94,11.287,151.8,18.2,170.0,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
95,11.376,44.8,19.1,63.9,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
96,11.459,45.8,13.3,59.2,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
97,11.663,157.6,21.1,178.7,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
98,11.869,141.4,39.0,180.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
99,11.988,47.8,46.0,93.8,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
100,12.106,42.8,48.4,91.2,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
101,12.280,135.6,13.9,149.4,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
102,12.378,42.4,31.4,73.8,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
103,12.549,100.7,44.9,145.6,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
104,12.629,43.4,11.8,55.2,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
105,12.725,53.2,18.1,71.3,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
106,12.946,158.0,37.1,195.1,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
107,13.043,44.2,27.8,72.0,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
108,13.162,45.0,48.2,93.3,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
109,13.370,42.4,141.0,183.3,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
110,13.462,48.7,17.7,66.4,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
111,13.662,153.4,21.6,175.0,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
