# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n.pt,Size,5.35 MB
# Model Task,detect,Version,unknown
# Tracker,boosttrack
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
107,5.327,35.3,6.0,41.3,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
108,5.375,35.1,6.4,41.5,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
109,5.422,33.4,6.2,39.6,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
110,5.468,31.1,6.1,37.2,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
111,5.518,34.9,6.2,41.2,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
112,5.657,33.1,98.9,132.0,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
113,5.703,32.2,6.1,38.3,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
114,5.841,31.5,98.6,130.2,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
115,5.886,31.8,6.1,38.0,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
116,6.023,29.8,98.8,128.7,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
117,6.069,31.6,7.0,38.5,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
118,6.114,32.1,4.8,37.0,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
119,6.171,33.2,17.1,50.2,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
120,6.218,34.3,4.9,39.2,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
121,6.265,33.3,5.4,38.7,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
122,6.312,33.0,5.1,38.1,1,1,19.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
123,6.357,30.9,5.4,36.4,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
124,6.402,33.3,4.9,38.2,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
125,6.449,33.8,5.5,39.3,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
126,6.491,29.3,5.4,34.6,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
127,6.541,36.7,5.5,42.2,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
128,6.584,32.2,3.9,36.0,1,1,19.4,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
129,6.629,32.7,5.1,37.8,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
130,6.677,34.5,6.7,41.2,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
131,6.724,33.6,5.6,39.2,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
132,6.767,31.0,5.0,35.9,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
133,6.814,35.0,5.0,40.1,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
134,6.860,32.2,5.2,37.4,1,1,19.5,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
135,6.903,30.7,5.1,35.8,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
136,6.951,35.7,4.9,40.6,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
137,6.996,32.1,4.9,37.0,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
138,7.047,38.5,6.0,44.4,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
139,7.093,32.5,5.3,37.8,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
140,7.139,33.0,5.6,38.6,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
141,7.184,32.8,5.0,37.8,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
142,7.230,33.7,5.2,38.9,1,1,19.6,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
143,7.275,32.3,5.3,37.6,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
144,7.321,34.4,5.4,39.8,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
145,7.368,34.5,5.2,39.6,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
146,7.414,31.9,5.4,37.3,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
147,7.461,35.9,4.1,39.9,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
148,7.504,31.7,4.3,36.0,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
149,7.550,35.2,4.2,39.4,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
150,7.598,36.6,4.3,40.9,1,1,19.7,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
151,7.642,33.6,4.2,37.7,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
152,7.685,30.8,4.3,35.0,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
153,7.728,31.7,4.1,35.8,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
154,7.772,32.7,4.3,37.0,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
155,7.814,31.4,4.1,35.5,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
156,7.860,35.7,4.2,39.9,1,1,19.8,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
157,7.903,32.8,4.2,37.0,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
158,7.950,33.6,4.2,37.8,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
159,7.991,30.7,4.2,34.8,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
160,8.037,34.5,4.7,39.1,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
161,8.079,30.2,4.2,34.3,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
162,8.124,34.2,4.2,38.4,1,1,19.9,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
163,8.168,33.4,3.9,37.3,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
164,8.212,32.6,4.4,37.0,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
165,8.258,33.6,5.1,38.7,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
166,8.302,33.0,4.1,37.1,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
167,8.349,35.8,4.2,40.0,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
168,8.393,33.5,4.1,37.6,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
169,8.440,35.6,4.6,40.2,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
170,8.487,34.3,4.4,38.7,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
171,8.532,33.6,4.0,37.6,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
172,8.587,42.8,4.1,46.9,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
173,8.630,32.6,4.1,36.7,1,1,20.0,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
174,8.673,31.2,4.5,35.8,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
175,8.720,35.2,4.3,39.6,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
176,8.766,35.4,4.0,39.4,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
177,8.808,30.0,4.5,34.5,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
178,8.852,33.7,4.0,37.7,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
179,8.895,32.1,4.1,36.2,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
180,8.944,37.2,4.3,41.5,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
181,8.986,31.3,4.3,35.6,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
182,9.032,32.9,4.5,37.3,1,1,20.1,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
183,9.080,35.5,4.2,39.7,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
184,9.125,33.5,4.2,37.7,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
185,9.169,33.8,4.1,37.9,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
186,9.213,32.5,4.4,36.8,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
187,9.256,32.0,4.7,36.7,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
188,9.300,33.5,4.3,37.7,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
189,9.347,35.5,4.4,39.8,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
190,9.393,35.1,4.1,39.2,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
191,9.435,31.3,4.2,35.5,1,1,20.2,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
192,9.480,33.0,4.3,37.3,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
193,9.526,36.1,4.0,40.0,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
194,9.573,33.4,4.5,37.9,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
195,9.619,34.2,3.9,38.1,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
196,9.665,34.6,4.2,38.8,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
197,9.711,35.1,4.1,39.2,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
198,9.758,35.8,4.5,40.3,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
199,9.804,34.9,4.6,39.5,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
200,9.851,34.5,4.3,38.8,1,1,20.3,0.0,0.0,0.0,Yes,yolo11n,boosttrack,
