# System Information
# OS,Darwin,Darwin Kernel Version 24.4.0: Fri Apr 11 18:34:14 PDT 2025; root:xnu-11417.101.15~117/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,models/yolov8n.pt
# Tracker,bytetrack

# Video,data/clips/2025-05-03_152528フロア10minites_30sec.mp4

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Stay_Check_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,Model,Tracker,Notes
# Resolution,640x480,FPS,30.00
# Stay Threshold (s),6.0
# Move Threshold (px),20.0

303,16.126,48.4,0.8,0.0,49.8,8,6,18.8,yolov8n,bytetrack,
304,16.176,48.5,0.8,0.0,50.1,8,7,18.8,yolov8n,bytetrack,
305,16.228,50.0,0.9,0.0,51.6,8,7,18.8,yolov8n,bytetrack,
306,16.279,49.3,0.8,0.0,50.9,9,7,18.8,yolov8n,bytetrack,
307,16.330,49.1,0.7,0.0,50.5,8,7,18.8,yolov8n,bytetrack,
308,16.381,49.3,0.8,0.0,50.8,8,8,18.8,yolov8n,bytetrack,
309,16.431,48.4,0.7,0.0,49.8,8,8,18.8,yolov8n,bytetrack,
310,16.487,53.6,0.9,0.0,55.3,8,8,18.8,yolov8n,bytetrack,
311,16.539,50.4,0.8,0.0,52.1,9,8,18.8,yolov8n,bytetrack,
312,16.592,50.8,0.8,0.0,52.2,8,7,18.8,yolov8n,bytetrack,
313,16.642,49.1,0.8,0.0,50.5,8,7,18.8,yolov8n,bytetrack,
314,16.692,48.1,0.8,0.0,49.6,9,7,18.8,yolov8n,bytetrack,
315,16.745,50.2,0.8,0.0,51.9,10,7,18.8,yolov8n,bytetrack,
316,16.796,49.4,0.8,0.0,51.0,9,7,18.8,yolov8n,bytetrack,
317,16.847,49.5,0.7,0.0,50.8,8,6,18.8,yolov8n,bytetrack,
318,16.897,48.3,0.8,0.0,49.6,9,5,18.8,yolov8n,bytetrack,
319,16.948,49.5,0.7,0.0,50.9,9,6,18.8,yolov8n,bytetrack,
320,16.998,48.5,0.7,0.0,49.8,9,6,18.8,yolov8n,bytetrack,
321,17.049,49.6,0.7,0.0,50.9,8,6,18.8,yolov8n,bytetrack,
322,17.100,49.7,0.8,0.0,51.1,8,7,18.8,yolov8n,bytetrack,
323,17.151,49.0,0.7,0.0,50.4,9,7,18.8,yolov8n,bytetrack,
324,17.202,49.9,0.7,0.0,51.2,8,7,18.8,yolov8n,bytetrack,
325,17.253,49.1,0.7,0.0,50.3,7,6,18.8,yolov8n,bytetrack,
326,17.304,49.9,0.7,0.0,51.2,9,6,18.8,yolov8n,bytetrack,
327,17.355,49.1,0.7,0.0,50.5,9,7,18.8,yolov8n,bytetrack,
328,17.405,48.4,0.8,0.0,49.8,8,7,18.8,yolov8n,bytetrack,
329,17.458,51.1,0.7,0.0,52.5,8,7,18.8,yolov8n,bytetrack,
330,17.507,47.7,0.7,0.0,49.2,8,6,18.8,yolov8n,bytetrack,
331,17.558,49.6,0.7,0.0,50.8,7,6,18.9,yolov8n,bytetrack,
332,17.612,52.1,0.8,0.0,53.6,9,6,18.9,yolov8n,bytetrack,
333,17.664,49.9,0.7,0.0,51.4,10,6,18.9,yolov8n,bytetrack,
334,17.714,48.5,0.7,0.0,49.9,9,6,18.9,yolov8n,bytetrack,
335,17.765,49.4,0.8,0.0,50.8,9,7,18.9,yolov8n,bytetrack,
336,17.816,49.1,0.8,0.0,50.7,9,8,18.9,yolov8n,bytetrack,
337,17.867,49.4,0.8,0.0,50.9,9,9,18.9,yolov8n,bytetrack,
338,17.919,49.9,0.8,0.0,51.3,8,8,18.9,yolov8n,bytetrack,1 notifications
339,17.970,49.4,0.8,0.0,50.8,8,8,18.9,yolov8n,bytetrack,
340,18.023,51.4,0.7,0.0,52.7,5,5,18.9,yolov8n,bytetrack,
341,18.074,49.5,0.7,0.0,51.0,8,4,18.9,yolov8n,bytetrack,
342,18.126,50.2,0.7,0.0,51.5,7,5,18.9,yolov8n,bytetrack,
343,18.177,49.6,0.7,0.0,51.1,7,7,18.9,yolov8n,bytetrack,
344,18.227,48.3,0.8,0.0,49.7,9,7,18.9,yolov8n,bytetrack,
345,18.278,48.7,1.0,0.0,50.6,9,8,18.9,yolov8n,bytetrack,
346,18.330,50.0,0.8,0.0,51.5,8,8,18.9,yolov8n,bytetrack,
347,18.381,49.1,0.7,0.0,50.4,8,8,18.9,yolov8n,bytetrack,
348,18.431,48.6,0.8,0.0,50.1,8,8,18.9,yolov8n,bytetrack,
349,18.484,51.3,0.8,0.0,52.8,8,8,18.9,yolov8n,bytetrack,
350,18.534,48.6,0.8,0.0,50.0,8,8,18.9,yolov8n,bytetrack,
351,18.585,49.6,0.7,0.0,50.9,8,8,18.9,yolov8n,bytetrack,
352,18.636,48.8,0.7,0.0,50.2,8,8,18.9,yolov8n,bytetrack,
353,18.686,48.6,0.7,0.0,50.0,9,8,18.9,yolov8n,bytetrack,
354,18.737,49.0,0.8,0.0,50.5,10,8,18.9,yolov8n,bytetrack,
355,18.788,49.1,0.8,0.0,50.6,10,8,18.9,yolov8n,bytetrack,
356,18.840,50.3,0.7,0.0,51.9,8,8,18.9,yolov8n,bytetrack,
357,18.891,49.1,0.7,0.0,50.5,8,8,18.9,yolov8n,bytetrack,
358,18.942,49.3,0.7,0.0,50.7,8,8,18.9,yolov8n,bytetrack,
359,18.993,49.5,0.8,0.0,51.0,9,8,18.9,yolov8n,bytetrack,
360,19.045,50.8,0.8,0.0,52.4,8,8,18.9,yolov8n,bytetrack,
361,19.097,49.8,0.7,0.0,51.2,8,7,18.9,yolov8n,bytetrack,
362,19.149,50.1,0.8,0.0,51.5,9,7,18.9,yolov8n,bytetrack,
363,19.200,49.4,0.8,0.0,50.9,9,9,18.9,yolov8n,bytetrack,
364,19.251,49.2,0.8,0.0,50.6,9,9,18.9,yolov8n,bytetrack,
365,19.302,49.1,0.9,0.0,50.8,10,9,18.9,yolov8n,bytetrack,
366,19.354,50.4,0.8,0.0,52.0,9,9,18.9,yolov8n,bytetrack,
367,19.406,49.9,0.8,0.0,51.4,9,9,18.9,yolov8n,bytetrack,
368,19.456,48.6,0.8,0.0,50.1,8,8,18.9,yolov8n,bytetrack,
369,19.508,49.9,0.7,0.0,51.5,7,7,18.9,yolov8n,bytetrack,
370,19.560,50.3,0.8,0.0,51.7,8,7,18.9,yolov8n,bytetrack,
371,19.611,49.3,0.8,0.0,50.9,8,7,18.9,yolov8n,bytetrack,
372,19.663,49.9,0.8,0.0,51.4,9,8,18.9,yolov8n,bytetrack,
373,19.712,48.1,0.8,0.0,49.6,7,7,18.9,yolov8n,bytetrack,
374,19.765,50.5,0.7,0.0,52.0,8,7,18.9,yolov8n,bytetrack,
375,19.815,49.3,0.6,0.0,50.5,6,6,18.9,yolov8n,bytetrack,
376,19.867,49.6,0.6,0.0,51.0,6,6,18.9,yolov8n,bytetrack,
377,19.918,49.9,0.7,0.0,51.3,6,6,18.9,yolov8n,bytetrack,
378,19.969,49.1,0.7,0.0,50.6,6,6,18.9,yolov8n,bytetrack,
379,20.019,48.6,0.7,0.0,49.8,6,6,18.9,yolov8n,bytetrack,
380,20.071,49.9,0.8,0.0,51.3,8,6,18.9,yolov8n,bytetrack,
381,20.122,49.7,0.8,0.0,51.2,8,8,18.9,yolov8n,bytetrack,
382,20.172,48.2,0.8,0.0,49.7,9,8,18.9,yolov8n,bytetrack,
383,20.224,50.1,0.8,0.0,51.6,8,8,18.9,yolov8n,bytetrack,
384,20.276,50.0,0.8,0.0,51.4,8,8,18.9,yolov8n,bytetrack,
385,20.327,49.7,0.7,0.0,51.0,7,6,18.9,yolov8n,bytetrack,
386,20.379,50.2,0.7,0.0,51.6,6,6,18.9,yolov8n,bytetrack,
387,20.431,50.4,0.6,0.0,51.7,6,6,18.9,yolov8n,bytetrack,
388,20.483,50.4,0.7,0.0,51.9,6,5,18.9,yolov8n,bytetrack,
389,20.533,48.3,0.6,0.0,49.5,8,5,18.9,yolov8n,bytetrack,
390,20.584,50.0,0.7,0.0,51.3,9,5,18.9,yolov8n,bytetrack,
391,20.635,49.0,0.9,0.0,50.7,10,7,18.9,yolov8n,bytetrack,
392,20.686,49.2,0.9,0.0,50.8,11,10,18.9,yolov8n,bytetrack,
393,20.737,49.1,1.0,0.0,50.9,13,10,19.0,yolov8n,bytetrack,
394,20.788,48.9,1.0,0.0,50.5,12,11,19.0,yolov8n,bytetrack,
395,20.839,49.4,0.9,0.0,51.1,11,11,19.0,yolov8n,bytetrack,
396,20.891,49.5,1.0,0.0,51.3,12,11,19.0,yolov8n,bytetrack,
397,20.944,50.9,1.0,0.0,52.8,12,12,19.0,yolov8n,bytetrack,
398,20.996,49.8,1.0,0.0,51.8,12,12,19.0,yolov8n,bytetrack,
399,21.048,49.5,0.9,0.0,51.2,12,12,19.0,yolov8n,bytetrack,
400,21.099,49.4,0.9,0.0,51.1,11,11,19.0,yolov8n,bytetrack,
401,21.151,49.4,0.9,0.0,51.4,11,11,19.0,yolov8n,bytetrack,
402,21.203,50.1,0.9,0.0,51.7,11,11,19.0,yolov8n,bytetrack,
403,21.254,49.2,0.9,0.0,50.9,10,10,19.0,yolov8n,bytetrack,
404,21.307,50.9,0.8,0.0,52.5,9,9,19.0,yolov8n,bytetrack,
405,21.358,49.2,0.8,0.0,50.7,10,9,19.0,yolov8n,bytetrack,
406,21.407,48.1,0.8,0.0,49.6,10,9,19.0,yolov8n,bytetrack,
407,21.458,48.4,0.9,0.0,50.0,11,10,19.0,yolov8n,bytetrack,
408,21.510,50.0,0.9,0.0,51.6,10,10,19.0,yolov8n,bytetrack,
409,21.560,48.3,0.9,0.0,49.9,12,10,19.0,yolov8n,bytetrack,
410,21.611,49.1,0.9,0.0,50.7,10,10,19.0,yolov8n,bytetrack,
411,21.664,50.9,0.9,0.0,52.9,11,10,19.0,yolov8n,bytetrack,
412,21.714,48.6,0.8,0.0,50.1,10,8,19.0,yolov8n,bytetrack,
413,21.765,49.0,0.9,0.0,50.7,11,10,19.0,yolov8n,bytetrack,
414,21.816,49.2,1.0,0.0,51.0,13,11,19.0,yolov8n,bytetrack,
415,21.869,50.2,0.9,0.0,52.0,11,10,19.0,yolov8n,bytetrack,
416,21.919,47.9,0.9,0.0,49.6,12,11,19.0,yolov8n,bytetrack,
417,21.971,50.3,1.0,0.0,52.2,12,11,19.0,yolov8n,bytetrack,
418,22.023,50.3,0.9,0.0,51.9,10,10,19.0,yolov8n,bytetrack,
419,22.075,49.9,1.0,0.0,51.6,12,10,19.0,yolov8n,bytetrack,
420,22.127,49.0,1.0,0.0,51.5,11,11,19.0,yolov8n,bytetrack,
421,22.179,50.0,0.9,0.0,51.7,11,11,19.0,yolov8n,bytetrack,
422,22.232,50.1,1.0,0.0,51.9,11,11,19.0,yolov8n,bytetrack,
423,22.283,49.0,1.0,0.0,50.7,11,11,19.0,yolov8n,bytetrack,
424,22.334,49.1,0.9,0.0,50.9,10,9,19.0,yolov8n,bytetrack,
425,22.385,49.3,0.8,0.0,50.9,9,9,19.0,yolov8n,bytetrack,
426,22.435,48.8,0.9,0.0,50.4,9,9,19.0,yolov8n,bytetrack,
427,22.491,53.8,0.9,0.0,55.4,8,8,19.0,yolov8n,bytetrack,
428,22.542,49.5,0.9,0.0,51.1,8,8,19.0,yolov8n,bytetrack,
429,22.593,48.9,0.8,0.0,50.5,8,8,19.0,yolov8n,bytetrack,
430,22.645,49.9,0.9,0.0,51.4,6,6,19.0,yolov8n,bytetrack,
431,22.696,50.0,0.7,0.0,51.2,6,6,19.0,yolov8n,bytetrack,
432,22.746,48.2,0.7,0.0,49.7,7,7,19.0,yolov8n,bytetrack,
433,22.797,49.0,0.7,0.0,50.4,7,7,19.0,yolov8n,bytetrack,
434,22.847,47.9,0.8,0.0,49.3,7,7,19.0,yolov8n,bytetrack,
435,22.898,49.9,0.8,0.0,51.5,7,7,19.0,yolov8n,bytetrack,
436,22.949,49.2,0.7,0.0,50.5,6,6,19.0,yolov8n,bytetrack,
437,23.000,49.5,0.7,0.0,50.9,6,6,19.0,yolov8n,bytetrack,
438,23.053,51.0,0.7,0.0,52.2,6,6,19.0,yolov8n,bytetrack,
439,23.104,49.4,0.7,0.0,50.7,6,6,19.0,yolov8n,bytetrack,
440,23.156,50.0,0.7,0.0,51.4,6,6,19.0,yolov8n,bytetrack,
441,23.207,50.4,0.7,0.0,51.7,6,6,19.0,yolov8n,bytetrack,
442,23.258,48.6,0.7,0.0,50.0,6,6,19.0,yolov8n,bytetrack,
443,23.308,49.2,0.7,0.0,50.5,5,5,19.0,yolov8n,bytetrack,
444,23.359,49.4,0.7,0.0,50.7,6,5,19.0,yolov8n,bytetrack,
445,23.412,51.0,0.7,0.0,52.4,6,5,19.0,yolov8n,bytetrack,
446,23.464,49.9,0.7,0.0,51.2,7,6,19.0,yolov8n,bytetrack,
447,23.515,49.4,0.7,0.0,50.7,6,6,19.0,yolov8n,bytetrack,
448,23.567,50.4,0.7,0.0,51.8,7,6,19.0,yolov8n,bytetrack,
449,23.617,48.6,0.7,0.0,50.0,7,6,19.0,yolov8n,bytetrack,
450,23.667,48.1,0.7,0.0,49.4,6,6,19.0,yolov8n,bytetrack,
451,23.718,49.5,0.5,0.0,50.5,3,3,19.0,yolov8n,bytetrack,
452,23.769,49.7,0.6,0.0,50.8,6,4,19.0,yolov8n,bytetrack,
453,23.818,48.2,0.6,0.0,49.5,6,5,19.0,yolov8n,bytetrack,
454,23.869,49.1,0.7,0.0,50.4,7,5,19.0,yolov8n,bytetrack,
455,23.920,49.9,0.6,0.0,51.1,5,4,19.0,yolov8n,bytetrack,
456,23.972,50.4,0.6,0.0,51.5,5,4,19.0,yolov8n,bytetrack,
457,24.022,48.7,0.6,0.0,49.8,4,4,19.0,yolov8n,bytetrack,
458,24.074,50.4,0.6,0.0,51.4,4,4,19.0,yolov8n,bytetrack,
459,24.124,48.4,0.5,0.0,49.4,4,4,19.0,yolov8n,bytetrack,
460,24.175,49.9,0.5,0.0,51.0,4,4,19.0,yolov8n,bytetrack,1 notifications
461,24.230,54.2,0.5,0.0,55.2,5,5,19.0,yolov8n,bytetrack,
462,24.281,49.1,0.6,0.0,50.2,5,4,19.0,yolov8n,bytetrack,
463,24.331,48.8,0.6,0.0,49.9,5,4,19.0,yolov8n,bytetrack,
464,24.382,49.2,0.6,0.0,50.4,6,4,19.0,yolov8n,bytetrack,
465,24.432,48.7,0.6,0.0,49.9,6,4,19.0,yolov8n,bytetrack,
466,24.484,51.3,0.6,0.0,52.5,4,4,19.0,yolov8n,bytetrack,
467,24.536,49.8,0.6,0.0,51.0,7,5,19.0,yolov8n,bytetrack,
468,24.587,49.3,0.6,0.0,50.5,7,5,19.0,yolov8n,bytetrack,
469,24.639,50.4,0.6,0.0,51.6,6,6,19.0,yolov8n,bytetrack,
470,24.688,48.3,0.6,0.0,49.5,6,6,19.0,yolov8n,bytetrack,
471,24.739,49.5,0.6,0.0,50.8,5,5,19.0,yolov8n,bytetrack,
472,24.793,51.9,0.6,0.0,53.1,6,5,19.0,yolov8n,bytetrack,
473,24.845,50.3,0.6,0.0,51.7,4,4,19.0,yolov8n,bytetrack,
474,24.897,50.9,0.5,0.0,51.9,5,5,19.0,yolov8n,bytetrack,
475,24.949,50.3,0.6,0.0,51.6,5,5,19.0,yolov8n,bytetrack,
476,25.000,49.4,0.6,0.0,50.7,6,5,19.0,yolov8n,bytetrack,
477,25.050,49.0,0.6,0.0,50.1,6,5,19.0,yolov8n,bytetrack,
478,25.101,48.8,0.6,0.0,49.9,6,5,19.0,yolov8n,bytetrack,
479,25.152,50.0,0.6,0.0,51.1,6,5,19.0,yolov8n,bytetrack,
480,25.202,48.8,0.6,0.0,50.1,6,5,19.0,yolov8n,bytetrack,
481,25.253,48.9,0.7,0.0,50.1,7,5,19.0,yolov8n,bytetrack,
482,25.304,49.8,0.7,0.0,51.2,7,7,19.0,yolov8n,bytetrack,
483,25.354,48.3,0.7,0.0,49.6,8,7,19.1,yolov8n,bytetrack,
484,25.406,49.8,0.7,0.0,51.1,8,7,19.1,yolov8n,bytetrack,
485,25.456,48.9,0.7,0.0,50.2,8,7,19.1,yolov8n,bytetrack,
486,25.506,48.9,0.7,0.0,50.2,8,7,19.1,yolov8n,bytetrack,
487,25.557,48.8,0.8,0.0,50.2,8,6,19.1,yolov8n,bytetrack,
488,25.608,49.2,0.8,0.0,50.5,7,6,19.1,yolov8n,bytetrack,
489,25.658,49.2,0.6,0.0,50.5,7,6,19.1,yolov8n,bytetrack,
490,25.712,51.5,0.8,0.0,53.0,6,6,19.1,yolov8n,bytetrack,
491,25.763,49.8,0.7,0.0,51.1,6,6,19.1,yolov8n,bytetrack,
492,25.814,49.4,0.7,0.0,50.7,6,6,19.1,yolov8n,bytetrack,
493,25.865,49.9,0.6,0.0,51.2,5,5,19.1,yolov8n,bytetrack,
494,25.917,49.6,0.6,0.0,50.9,5,5,19.1,yolov8n,bytetrack,
495,25.968,49.5,0.6,0.0,50.9,6,6,19.1,yolov8n,bytetrack,
496,26.018,48.8,0.7,0.0,50.0,6,6,19.1,yolov8n,bytetrack,
497,26.072,52.1,0.7,0.0,53.3,5,5,19.1,yolov8n,bytetrack,
498,26.123,49.9,0.7,0.0,51.2,6,5,19.1,yolov8n,bytetrack,
499,26.174,49.6,0.6,0.0,50.9,7,5,19.1,yolov8n,bytetrack,
500,26.225,49.2,0.7,0.0,50.5,6,5,19.1,yolov8n,bytetrack,
501,26.275,48.3,0.6,0.0,49.5,6,6,19.1,yolov8n,bytetrack,
502,26.325,48.4,0.6,0.0,49.6,6,6,19.1,yolov8n,bytetrack,
503,26.377,51.1,0.6,0.0,52.2,6,6,19.1,yolov8n,bytetrack,
504,26.429,50.5,0.6,0.0,51.8,6,6,19.1,yolov8n,bytetrack,
505,26.479,48.4,0.7,0.0,49.8,7,6,19.1,yolov8n,bytetrack,
506,26.531,49.7,0.7,0.0,51.1,6,6,19.1,yolov8n,bytetrack,
507,26.583,50.3,0.7,0.0,51.7,7,6,19.1,yolov8n,bytetrack,
508,26.634,49.4,0.7,0.0,50.6,6,6,19.1,yolov8n,bytetrack,
509,26.686,50.6,0.7,0.0,51.8,7,6,19.1,yolov8n,bytetrack,
510,26.738,50.1,0.7,0.0,51.6,7,6,19.1,yolov8n,bytetrack,
511,26.789,49.7,0.7,0.0,51.1,7,6,19.1,yolov8n,bytetrack,
512,26.840,49.5,0.6,0.0,50.7,6,6,19.1,yolov8n,bytetrack,
513,26.892,50.6,0.7,0.0,52.0,7,6,19.1,yolov8n,bytetrack,
514,26.943,49.3,0.7,0.0,50.7,8,7,19.1,yolov8n,bytetrack,
515,26.992,47.8,0.7,0.0,49.2,8,7,19.1,yolov8n,bytetrack,
516,27.043,49.3,0.7,0.0,50.5,8,7,19.1,yolov8n,bytetrack,
517,27.096,51.1,0.7,0.0,52.5,8,7,19.1,yolov8n,bytetrack,
518,27.147,49.6,0.8,0.0,51.1,8,8,19.1,yolov8n,bytetrack,
519,27.197,47.8,0.7,0.0,49.1,8,8,19.1,yolov8n,bytetrack,
520,27.247,49.2,0.7,0.0,50.5,8,8,19.1,yolov8n,bytetrack,
521,27.298,48.6,0.7,0.0,50.0,8,8,19.1,yolov8n,bytetrack,
522,27.349,49.5,0.7,0.0,51.0,9,8,19.1,yolov8n,bytetrack,
523,27.400,49.0,0.8,0.0,50.5,9,8,19.1,yolov8n,bytetrack,
524,27.451,49.8,0.8,0.0,51.3,9,8,19.1,yolov8n,bytetrack,
525,27.503,49.6,0.9,0.0,51.1,9,9,19.1,yolov8n,bytetrack,
526,27.555,50.0,0.7,0.0,51.3,8,8,19.1,yolov8n,bytetrack,
527,27.607,50.7,0.8,0.0,52.3,8,8,19.1,yolov8n,bytetrack,
528,27.657,48.4,0.7,0.0,49.8,9,8,19.1,yolov8n,bytetrack,
529,27.709,50.5,0.7,0.0,52.0,8,8,19.1,yolov8n,bytetrack,
530,27.762,50.9,0.8,0.0,52.3,8,8,19.1,yolov8n,bytetrack,
531,27.813,49.1,0.7,0.0,50.5,8,8,19.1,yolov8n,bytetrack,
532,27.863,48.6,0.7,0.0,50.0,8,8,19.1,yolov8n,bytetrack,
533,27.913,48.9,0.7,0.0,50.3,8,8,19.1,yolov8n,bytetrack,
534,27.965,50.1,0.7,0.0,51.6,8,8,19.1,yolov8n,bytetrack,
535,28.017,49.7,0.8,0.0,51.2,8,8,19.1,yolov8n,bytetrack,
536,28.068,49.3,0.8,0.0,50.8,9,8,19.1,yolov8n,bytetrack,
537,28.120,50.4,0.8,0.0,51.8,10,8,19.1,yolov8n,bytetrack,
538,28.172,50.6,0.7,0.0,52.2,8,7,19.1,yolov8n,bytetrack,
539,28.224,49.5,0.7,0.0,50.9,8,7,19.1,yolov8n,bytetrack,
540,28.275,50.0,0.7,0.0,51.3,7,7,19.1,yolov8n,bytetrack,
541,28.328,51.0,0.7,0.0,52.4,7,7,19.1,yolov8n,bytetrack,
542,28.379,49.4,0.7,0.0,50.7,8,7,19.1,yolov8n,bytetrack,
543,28.429,49.0,0.7,0.0,50.3,8,7,19.1,yolov8n,bytetrack,
544,28.552,121.4,0.8,0.0,122.9,9,7,19.1,yolov8n,bytetrack,
545,28.607,53.0,0.7,0.0,54.4,8,7,19.1,yolov8n,bytetrack,
546,28.659,50.7,0.7,0.0,52.0,8,7,19.1,yolov8n,bytetrack,
547,28.712,51.1,0.7,0.0,52.5,8,7,19.1,yolov8n,bytetrack,
548,28.763,49.2,0.8,0.0,50.8,8,8,19.1,yolov8n,bytetrack,
549,28.815,50.3,0.8,0.0,51.9,8,8,19.1,yolov8n,bytetrack,
550,28.869,50.9,0.8,0.0,52.8,8,8,19.1,yolov8n,bytetrack,
551,28.921,49.9,0.8,0.0,51.4,8,8,19.1,yolov8n,bytetrack,
552,28.974,51.1,0.8,0.0,52.6,9,8,19.1,yolov8n,bytetrack,
553,29.025,49.4,0.8,0.0,51.0,8,8,19.1,yolov8n,bytetrack,
554,29.076,49.7,0.7,0.0,51.2,8,8,19.1,yolov8n,bytetrack,
555,29.127,49.2,0.8,0.0,50.6,9,8,19.1,yolov8n,bytetrack,
556,29.180,50.6,0.8,0.0,52.3,8,8,19.1,yolov8n,bytetrack,
557,29.230,49.0,0.8,0.0,50.4,8,8,19.1,yolov8n,bytetrack,
558,29.280,48.1,0.7,0.0,49.5,8,7,19.1,yolov8n,bytetrack,
559,29.332,49.8,0.8,0.0,51.3,9,7,19.1,yolov8n,bytetrack,
560,29.382,48.6,0.8,0.0,50.1,9,8,19.1,yolov8n,bytetrack,
561,29.433,49.3,0.8,0.0,50.8,9,9,19.1,yolov8n,bytetrack,
562,29.484,49.1,0.8,0.0,50.6,9,9,19.1,yolov8n,bytetrack,
563,29.535,49.3,0.8,0.0,51.0,9,9,19.1,yolov8n,bytetrack,
564,29.586,48.7,0.8,0.0,50.3,9,9,19.1,yolov8n,bytetrack,
565,29.637,49.1,0.7,0.0,50.5,8,8,19.1,yolov8n,bytetrack,
566,29.688,50.1,0.7,0.0,51.6,8,8,19.1,yolov8n,bytetrack,
567,29.739,49.2,0.7,0.0,50.7,7,7,19.1,yolov8n,bytetrack,
568,29.790,48.8,0.7,0.0,50.3,9,7,19.1,yolov8n,bytetrack,
569,29.842,49.8,0.8,0.0,51.4,8,7,19.1,yolov8n,bytetrack,
570,29.895,51.3,0.8,0.0,52.8,8,7,19.1,yolov8n,bytetrack,
571,29.946,50.0,0.7,0.0,51.3,7,7,19.1,yolov8n,bytetrack,
572,29.998,49.8,0.6,0.0,51.1,7,7,19.1,yolov8n,bytetrack,
573,30.048,49.3,0.6,0.0,50.5,6,6,19.1,yolov8n,bytetrack,
574,30.099,49.4,0.6,0.0,50.7,7,7,19.1,yolov8n,bytetrack,
575,30.151,50.3,0.6,0.0,51.5,6,6,19.1,yolov8n,bytetrack,
576,30.203,50.5,0.6,0.0,51.7,7,7,19.1,yolov8n,bytetrack,
577,30.255,50.6,0.7,0.0,51.9,6,6,19.1,yolov8n,bytetrack,
578,30.316,59.2,0.7,0.0,60.7,7,7,19.1,yolov8n,bytetrack,
579,30.373,54.9,0.7,0.0,56.2,7,7,19.1,yolov8n,bytetrack,
580,30.425,50.2,0.7,0.0,51.5,7,7,19.1,yolov8n,bytetrack,
581,30.483,56.5,0.7,0.0,57.9,7,7,19.1,yolov8n,bytetrack,
582,30.537,52.5,0.8,0.0,53.9,8,7,19.1,yolov8n,bytetrack,1 notifications
583,30.593,54.1,0.7,0.0,55.4,8,7,19.1,yolov8n,bytetrack,
584,30.642,47.8,0.7,0.0,49.0,6,6,19.1,yolov8n,bytetrack,
585,30.694,50.5,0.8,0.0,52.2,7,6,19.1,yolov8n,bytetrack,
586,30.747,51.5,0.7,0.0,52.8,7,7,19.1,yolov8n,bytetrack,
587,30.799,49.5,0.7,0.0,50.9,7,7,19.1,yolov8n,bytetrack,
588,30.851,50.8,0.7,0.0,52.2,6,6,19.1,yolov8n,bytetrack,
589,30.903,50.1,0.7,0.0,51.4,6,6,19.1,yolov8n,bytetrack,1 notifications
590,30.956,50.8,0.6,0.0,52.4,6,6,19.1,yolov8n,bytetrack,
591,31.007,50.0,0.6,0.0,51.2,6,6,19.1,yolov8n,bytetrack,
592,31.059,49.6,0.6,0.0,50.9,6,6,19.1,yolov8n,bytetrack,
593,31.111,50.5,0.7,0.0,51.8,6,6,19.1,yolov8n,bytetrack,
594,31.160,47.4,0.7,0.0,48.7,7,7,19.1,yolov8n,bytetrack,
595,31.211,49.5,0.7,0.0,50.9,7,7,19.1,yolov8n,bytetrack,
596,31.262,49.0,0.8,0.0,50.4,8,7,19.1,yolov8n,bytetrack,
597,31.313,49.4,0.6,0.0,50.7,7,7,19.1,yolov8n,bytetrack,
598,31.362,48.0,0.7,0.0,49.2,7,7,19.1,yolov8n,bytetrack,
599,31.414,50.4,0.6,0.0,51.6,6,6,19.1,yolov8n,bytetrack,
600,31.464,48.9,0.6,0.0,50.1,7,6,19.1,yolov8n,bytetrack,
601,31.516,49.6,0.6,0.0,50.8,6,6,19.1,yolov8n,bytetrack,
602,31.567,49.3,0.6,0.0,50.7,7,7,19.1,yolov8n,bytetrack,
603,31.618,50.1,0.6,0.0,51.3,7,7,19.1,yolov8n,bytetrack,
604,31.669,49.7,0.6,0.0,50.9,8,7,19.1,yolov8n,bytetrack,
605,31.720,48.6,0.7,0.0,50.0,8,7,19.1,yolov8n,bytetrack,
606,31.771,49.6,0.7,0.0,51.0,9,7,19.1,yolov8n,bytetrack,
607,31.822,49.8,0.8,0.0,51.2,8,8,19.1,yolov8n,bytetrack,
608,31.874,50.4,0.7,0.0,51.8,8,8,19.1,yolov8n,bytetrack,
609,31.925,48.7,0.8,0.0,50.2,8,8,19.1,yolov8n,bytetrack,
610,31.977,49.9,0.7,0.0,51.3,8,8,19.1,yolov8n,bytetrack,
611,32.028,50.0,0.8,0.0,51.4,7,7,19.1,yolov8n,bytetrack,
612,32.079,49.4,0.7,0.0,50.8,7,7,19.1,yolov8n,bytetrack,
613,32.131,50.0,0.6,0.0,51.2,6,6,19.1,yolov8n,bytetrack,
614,32.181,48.8,0.7,0.0,50.1,7,6,19.1,yolov8n,bytetrack,
615,32.231,49.0,0.6,0.0,50.3,7,6,19.1,yolov8n,bytetrack,
616,32.283,49.7,0.7,0.0,50.9,7,6,19.1,yolov8n,bytetrack,
617,32.334,50.2,0.6,0.0,51.5,7,6,19.1,yolov8n,bytetrack,
618,32.386,49.9,0.6,0.0,51.1,7,6,19.1,yolov8n,bytetrack,
619,32.437,49.8,0.6,0.0,51.1,7,6,19.1,yolov8n,bytetrack,
