# System Information
# OS,Darwin,Darwin Kernel Version 24.3.0: Thu Jan  2 20:24:23 PST 2025; root:xnu-11215.81.4~3/RELEASE_ARM64_T8122
# Python,3.11.5
# CPU,arm,"8 cores, 8 threads"
# RAM,24.0 GB

# YOLO Model,yolo11n-pose.pt,Size,5.97 MB
# Model Task,pose,Version,unknown
# Tracker,strongsort
# Device,auto,Half Precision,False,Confidence Threshold,0.3

# Video,data/videos/WIN_20250319_10_03_53_Pro.mp4
# Resolution,1920x1080,FPS,28,Total Frames,1369

Frame,Time,Detection_Time_ms,Tracking_Time_ms,Total_Time_ms,Objects_Detected,Objects_Tracked,FPS,YOLO_Preprocess_ms,YOLO_Inference_ms,YOLO_Postprocess_ms,CUDA_Used,Model,Tracker,Notes
22,2.231,148.8,15.3,164.1,1,1,9.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
23,2.311,44.0,12.0,56.0,1,1,10.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
24,2.395,45.2,14.3,59.5,1,1,10.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
25,2.539,89.4,28.8,118.1,1,1,9.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
26,2.681,98.2,18.7,116.9,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
27,2.773,46.5,18.3,64.8,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
28,2.891,67.4,26.0,93.4,1,1,9.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
29,3.065,135.7,13.4,149.1,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
30,3.153,44.3,16.7,60.9,1,1,9.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
31,3.335,136.7,21.2,157.9,1,1,9.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
32,3.487,46.4,80.7,127.1,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
33,3.604,66.2,24.2,90.4,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
34,3.697,47.5,18.4,66.0,1,1,9.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
35,3.782,50.0,6.0,55.9,0,0,9.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
36,4.018,190.7,19.8,210.5,1,1,9.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
37,4.222,155.6,24.0,179.7,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
38,4.319,44.0,23.7,67.6,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
39,4.412,45.2,21.3,66.5,1,1,8.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
40,4.678,97.0,142.4,239.5,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
41,4.764,44.5,15.4,59.9,1,1,8.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
42,4.970,162.6,17.5,180.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
43,5.066,56.7,11.9,68.7,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
44,5.162,48.3,21.8,70.1,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
45,5.395,188.6,18.1,206.8,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
46,5.490,42.4,23.0,65.3,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
47,5.579,41.8,22.1,63.8,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
48,5.671,47.7,18.8,66.5,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
49,5.777,49.2,28.3,77.5,1,1,8.5,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
50,5.951,127.5,20.6,148.1,1,1,8.4,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
51,6.181,45.4,158.7,204.1,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
52,6.267,43.1,16.5,59.7,1,1,8.3,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
53,6.444,83.1,67.9,151.0,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
54,6.581,47.5,62.8,110.4,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
55,6.713,88.2,17.9,106.1,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
56,6.796,43.7,13.8,57.6,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
57,6.916,46.6,47.6,94.2,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
58,7.097,135.6,18.0,153.6,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
59,7.223,54.9,45.5,100.3,1,1,8.2,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
60,7.460,195.3,16.2,211.5,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
61,7.568,42.5,38.7,81.2,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
62,7.677,67.3,16.1,83.4,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
63,7.772,48.9,17.7,66.6,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
64,7.944,124.8,20.7,145.5,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
65,8.032,46.2,16.2,62.4,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
66,8.200,115.2,25.6,140.9,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
67,8.295,47.0,18.1,65.1,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
68,8.397,61.8,11.9,73.7,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
69,8.612,158.8,29.5,188.3,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
70,8.700,47.1,14.7,61.8,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
71,8.789,47.5,13.2,60.7,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
72,8.970,139.3,15.5,154.8,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
73,9.064,45.5,19.7,65.2,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
74,9.154,47.7,16.4,64.1,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
75,9.344,151.6,13.1,164.7,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
76,9.457,44.6,40.0,84.6,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
77,9.595,94.9,16.4,111.2,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
78,9.682,42.7,17.8,60.5,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
79,9.779,42.8,26.9,69.8,1,1,8.1,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
80,10.011,156.0,50.0,206.0,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
81,10.108,53.9,17.7,71.5,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
82,10.244,70.5,37.9,108.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
83,10.389,71.3,47.1,118.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
84,10.480,45.8,20.4,66.1,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
85,10.691,166.4,17.4,183.8,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
86,10.779,44.8,17.6,62.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
87,10.991,150.0,36.3,186.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
88,11.088,46.2,24.3,70.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
89,11.169,43.4,11.9,55.3,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
90,11.375,136.6,44.4,181.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
91,11.466,49.6,14.5,64.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
92,11.684,137.8,53.7,191.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
93,11.771,44.0,18.2,62.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
94,11.972,158.1,16.5,174.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
95,12.057,42.6,18.3,60.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
96,12.147,45.5,19.5,65.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
97,12.345,155.9,16.6,172.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
98,12.429,45.5,12.7,58.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
99,12.546,47.6,44.4,92.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
100,12.672,54.9,44.1,99.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
101,12.753,41.4,14.4,55.9,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
102,12.842,47.8,15.6,63.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
103,12.960,46.6,46.2,92.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
104,13.054,54.1,14.5,68.6,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
105,13.139,42.9,17.1,60.0,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
106,13.255,54.1,36.2,90.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
107,13.358,52.7,26.9,79.6,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
108,13.481,54.9,42.5,97.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
109,13.699,174.8,18.2,192.9,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
110,13.789,45.3,18.0,63.3,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
111,13.977,144.3,18.2,162.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
112,14.184,43.3,138.4,181.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
113,14.274,46.6,16.5,63.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
114,14.506,160.2,46.1,206.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
115,14.627,50.3,46.4,96.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
116,14.715,45.5,17.2,62.7,2,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
117,14.906,49.3,117.0,166.3,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
118,15.024,44.7,48.6,93.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
119,15.127,45.5,31.9,77.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
120,15.345,167.2,25.2,192.4,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
121,15.478,43.6,63.7,107.3,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
122,15.622,74.9,43.2,118.1,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
123,15.739,48.4,40.1,88.5,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
124,15.984,173.7,45.9,219.7,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
125,16.071,45.1,16.6,61.7,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
126,16.313,55.3,162.3,217.6,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
127,16.404,43.7,22.2,66.0,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
128,16.606,125.6,51.6,177.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
129,16.811,44.9,135.5,180.4,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
130,16.925,44.4,44.9,89.3,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
131,17.111,138.5,22.0,160.4,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
132,17.346,166.1,44.5,210.6,1,1,7.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
133,17.481,46.8,63.5,110.3,1,1,7.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
134,17.597,76.3,12.8,89.1,1,1,7.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
135,17.687,45.7,19.3,65.0,1,1,7.6,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
136,17.766,42.1,12.5,54.6,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
137,17.858,50.5,16.3,66.7,2,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
138,17.942,46.1,13.3,59.4,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
139,18.031,45.1,16.1,61.2,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
140,18.119,50.9,12.5,63.5,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
141,18.195,36.1,14.9,51.1,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
142,18.282,45.6,16.1,61.7,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
143,18.453,126.6,19.3,145.9,2,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
144,18.533,44.8,10.9,55.6,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
145,18.738,158.3,22.3,180.6,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
146,18.844,49.6,29.7,79.3,1,1,7.7,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
147,18.934,48.5,17.0,65.5,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
148,19.017,43.0,14.4,57.4,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
149,19.130,41.8,47.3,89.1,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
150,19.224,52.8,15.5,68.3,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
151,19.346,45.7,52.0,97.6,2,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
152,19.475,81.4,22.4,103.8,2,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
153,19.557,37.9,19.8,57.8,2,2,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
154,19.633,35.3,16.5,51.8,2,2,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
155,19.711,36.2,17.1,53.3,2,2,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
156,19.787,38.8,13.0,51.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
157,19.979,152.5,15.6,168.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
158,20.197,44.4,146.7,191.1,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
159,20.278,44.0,12.0,56.0,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
160,20.369,52.6,13.3,65.9,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
161,20.456,49.1,13.2,62.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
162,20.541,46.5,13.8,60.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
163,20.731,150.8,14.6,165.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
164,20.942,43.8,142.0,185.9,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
165,21.030,49.6,12.1,61.7,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
166,21.116,48.7,13.4,62.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
167,21.230,55.1,34.2,89.3,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
168,21.359,87.2,17.2,104.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
169,21.564,44.9,135.2,180.1,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
170,21.662,48.1,23.3,71.4,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
171,21.850,152.4,11.8,164.2,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
172,21.932,43.7,13.4,57.1,1,1,7.8,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
173,22.024,53.7,13.9,67.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
174,22.114,50.6,14.5,65.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
175,22.206,49.1,18.3,67.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
176,22.296,48.5,17.7,66.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
177,22.483,147.4,15.3,162.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
178,22.566,44.6,13.3,57.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
179,22.649,45.8,13.4,59.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
180,22.740,49.9,15.1,65.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
181,22.823,46.1,13.2,59.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
182,22.912,45.7,16.8,62.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
183,23.113,163.0,13.0,176.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
184,23.210,49.6,22.5,72.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
185,23.291,42.2,14.5,56.7,2,2,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
186,23.488,156.6,15.4,172.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
187,23.588,45.6,30.1,75.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
188,23.707,75.2,19.4,94.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
189,23.795,46.2,16.9,63.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
190,23.983,152.6,11.5,164.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
191,24.084,46.6,29.1,75.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
192,24.184,51.1,24.7,75.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
193,24.368,142.0,17.2,159.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
194,24.457,50.6,13.0,63.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
195,24.544,44.4,15.4,59.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
196,24.745,151.0,24.4,175.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
197,24.958,169.6,19.0,188.6,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
198,25.050,47.4,19.8,67.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
199,25.241,147.4,19.7,167.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
200,25.351,45.9,39.0,84.9,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
201,25.494,90.4,28.3,118.7,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
202,25.584,45.7,20.4,66.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
203,25.685,49.6,26.5,76.1,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
204,25.824,81.5,33.9,115.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
205,25.915,49.0,18.5,67.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
206,26.057,82.3,33.2,115.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
207,26.241,142.1,17.3,159.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
208,26.330,43.9,20.5,64.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
209,26.414,47.4,12.0,59.4,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
210,26.506,52.4,14.6,67.0,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
211,26.598,49.4,18.7,68.1,2,2,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
212,26.691,50.2,16.1,66.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
213,26.872,141.1,14.4,155.5,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
214,26.960,48.8,15.4,64.2,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
215,27.046,42.6,19.1,61.8,1,1,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
216,27.137,46.9,19.3,66.2,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
217,27.300,72.2,66.8,139.0,2,2,7.9,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
218,27.378,36.4,14.5,50.9,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
219,27.498,78.9,16.5,95.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
220,27.587,46.8,18.1,64.9,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
221,27.681,47.5,21.3,68.8,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
222,27.847,126.5,15.3,141.8,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
223,27.930,46.5,12.2,58.7,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
224,28.123,148.9,19.8,168.7,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
225,28.208,44.7,16.2,60.9,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
226,28.296,46.1,15.7,61.7,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
227,28.496,156.9,18.3,175.2,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
228,28.573,35.3,17.1,52.4,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
229,28.648,35.3,15.1,50.4,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
230,28.754,62.7,15.4,78.1,1,1,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
231,28.843,47.8,15.4,63.2,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
232,28.929,45.4,15.8,61.2,2,2,8.0,0.0,0.0,0.0,Yes,yolo11n-pose,strongsort,
