timestamp,head_x,head_y,head_turning_detected,processing_time,confidence
1744553441.8684201,300.5,964.25,False,22.532939910888672,0.9734330773353577
1744553442.3186991,935.75,-60.0,False,21.03400230407715,0.975547194480896
1744553442.3580449,940.75,-52.75,False,13.682842254638672,0.9778366684913635
1744553442.396451,946.0,-44.0,False,13.756990432739258,0.9799306392669678
1744553442.434887,963.75,-29.75,False,13.898134231567383,0.9819087386131287
1744553442.4749382,993.0,-15.0,False,13.629913330078125,0.9836760759353638
1744553442.5138009,1016.25,-4.0,True,13.908147811889648,0.985266923904419
1744553442.5551949,1026.25,5.75,True,13.86404037475586,0.9866610169410706
1744553442.594052,1036.75,9.25,True,13.632059097290039,0.9878922700881958
1744553442.63271,1047.75,13.5,True,13.731956481933594,0.9889295101165771
1744553442.6738508,1107.75,86.25,True,13.798952102661133,0.9897254109382629
1744553442.715355,1110.0,113.25,False,13.849020004272461,0.9903995394706726
1744553442.7570372,1127.25,123.5,False,13.741254806518555,0.9910390377044678
1744553442.795651,1142.0,139.25,False,13.623237609863281,0.9916595816612244
1744553442.834273,1155.5,144.75,False,13.625144958496094,0.9922735095024109
1744553442.875639,1165.0,151.25,False,13.58795166015625,0.9929017424583435
1744553442.914307,1188.75,163.75,False,13.945817947387695,0.9935398697853088
1744553442.955797,1196.75,169.75,False,13.750076293945312,0.9941357374191284
1744553442.995166,1203.75,174.25,False,13.747930526733398,0.9946542978286743
1744553443.033094,1213.25,171.5,False,13.545036315917969,0.9951171278953552
1744553443.073527,1219.75,171.0,False,13.534069061279297,0.9953938722610474
1744553443.111508,1230.0,172.75,False,13.626813888549805,0.995629608631134
1744553443.149684,1241.0,178.0,False,13.49020004272461,0.9959014058113098
1744553443.1908019,1255.25,184.5,False,13.695001602172852,0.9962008595466614
1744553443.229269,1271.25,194.25,False,13.942718505859375,0.9964021444320679
1744553443.267314,1287.75,206.75,False,13.672828674316406,0.9965989589691162
1744553443.307353,1296.75,216.0,False,13.531208038330078,0.9968504905700684
1744553443.345248,1314.25,225.5,False,13.683080673217773,0.9970280528068542
1744553443.3834188,1327.0,233.25,False,13.599872589111328,0.9972384572029114
1744553443.423365,1339.75,237.0,False,13.71908187866211,0.9974170923233032
1744553443.462483,1344.75,240.25,False,13.508081436157227,0.9976128935813904
1744553443.500167,1355.75,242.75,False,13.387918472290039,0.9977484941482544
1744553443.54045,1361.5,244.5,False,13.778209686279297,0.9978732466697693
1744553443.578166,1370.0,245.0,False,13.457059860229492,0.9979751110076904
1744553443.61611,1376.5,244.5,False,13.681173324584961,0.9980572462081909
1744553443.655352,1384.25,244.5,False,13.572931289672852,0.9982046484947205
1744553443.694376,1390.0,244.0,False,13.38505744934082,0.998334527015686
1744553443.732258,1396.0,245.25,False,13.643980026245117,0.9984498620033264
1744553443.771484,1401.5,250.25,False,13.583183288574219,0.9985623359680176
1744553443.809311,1409.25,255.5,False,13.743162155151367,0.998668909072876
1744553443.847509,1417.25,264.0,False,13.557910919189453,0.9986947774887085
1744553443.885303,1422.25,272.75,False,13.612985610961914,0.9987901449203491
1744553443.924265,1426.75,281.0,False,13.599872589111328,0.9988848567008972
1744553443.9622211,1425.5,287.0,False,13.69476318359375,0.9989672303199768
1744553444.0014532,1429.0,290.0,False,13.730764389038086,0.9990505576133728
1744553444.03942,1437.0,295.0,False,13.641834259033203,0.9991111159324646
1744553444.077207,1450.75,296.0,False,13.623714447021484,0.9991587400436401
1744553444.115049,1458.25,297.5,False,13.787984848022461,0.9992167353630066
1744553444.15329,1463.25,296.5,False,13.592004776000977,0.9992736577987671
1744553444.191324,1473.25,297.0,False,13.480901718139648,0.9993199706077576
1744553444.229017,1479.0,297.75,False,13.64588737487793,0.9993683695793152
1744553444.266886,1487.25,300.25,False,13.455867767333984,0.9993931651115417
1744553444.305253,1491.75,303.25,False,13.842105865478516,0.9994019269943237
1744553444.343245,1492.75,304.25,False,13.694047927856445,0.9994451403617859
1744553444.382148,1500.25,307.5,False,13.513803482055664,0.9994831681251526
1744553444.420356,1508.5,309.5,False,13.713836669921875,0.9995231628417969
1744553444.458658,1518.5,313.5,False,13.566017150878906,0.9995550513267517
1744553444.496119,1525.0,317.0,False,13.527154922485352,0.9995906949043274
1744553444.533715,1531.5,319.25,False,13.469219207763672,0.9996227622032166
1744553444.5718248,1541.0,318.0,True,13.730049133300781,0.9996538758277893
1744553444.6101792,1549.0,317.25,True,13.483762741088867,0.9996808171272278
1744553444.648088,1557.75,318.25,True,13.531208038330078,0.9997044801712036
