timestamp,head_x,head_y,head_turning_detected,processing_time,confidence
1742889223.531541,87.5,441.75,False,89.22719955444336,0.985196590423584
1742889223.585429,70.0,402.75,False,23.685932159423828,0.978652834892273
1742889223.734596,82.0,446.25,False,22.442102432250977,0.9770835638046265
1742889223.930882,95.75,439.25,False,21.970033645629883,0.9760884046554565
1742889224.040711,87.5,437.0,False,21.83699607849121,0.9753172397613525
1742889224.078742,69.0,417.0,False,13.856887817382812,0.965995728969574
1742889224.117263,64.25,413.0,True,14.050006866455078,0.9637476205825806
1742889224.201181,82.75,436.25,False,21.79694175720215,0.9601404666900635
1742889224.283276,104.5,451.0,False,21.785259246826172,0.9612910151481628
1742889224.367124,92.5,422.5,False,21.636247634887695,0.9632657170295715
1742889224.45014,106.75,463.0,False,21.921157836914062,0.9593778848648071
1742889224.535132,87.0,428.5,False,22.043943405151367,0.957610011100769
1742889224.61906,104.25,448.25,False,21.98195457458496,0.9573209881782532
1742889224.703491,52.5,400.0,False,23.01621437072754,0.9045970439910889
1742889224.74224,65.5,405.0,False,13.941049575805664,0.9118403196334839
1742889224.780467,66.25,393.25,False,13.969182968139648,0.9078770279884338
1742889224.818466,70.75,382.0,False,13.756752014160156,0.9060397148132324
1742889224.856854,64.25,382.0,False,14.105081558227539,0.9008574485778809
1742889224.941202,108.5,564.75,False,21.52705192565918,0.9088097810745239
1742889224.989442,71.5,505.25,False,22.491931915283203,0.9168741703033447
1742889225.027841,47.0,470.25,False,13.8702392578125,0.918628990650177
1742889225.0683992,43.75,458.75,False,14.043092727661133,0.9187084436416626
1742889225.107522,43.5,464.5,False,13.920068740844727,0.9226601123809814
1742889225.1458938,44.0,461.0,False,13.956785202026367,0.9287216067314148
1742889225.188107,50.75,457.5,False,13.935089111328125,0.9329496026039124
1742889225.227983,48.5,462.25,False,13.933658599853516,0.9377386569976807
1742889225.2675211,44.75,453.5,False,13.99993896484375,0.9411962032318115
1742889225.3092601,45.0,457.0,False,14.013051986694336,0.9456837773323059
1742889225.348866,47.0,456.75,False,13.92984390258789,0.9498415589332581
1742889225.388281,46.5,456.75,False,13.806819915771484,0.9539045691490173
1742889225.4298198,43.0,453.75,False,14.000892639160156,0.9572045207023621
1742889225.46876,44.75,452.0,False,13.770103454589844,0.9602011442184448
1742889225.508759,45.25,450.75,False,13.841867446899414,0.9627425074577332
1742889225.553018,46.0,448.5,False,17.75383949279785,0.9654785990715027
1742889225.5935922,46.25,448.25,False,14.264106750488281,0.9676945805549622
1742889225.633527,46.25,447.75,False,14.084100723266602,0.9691135883331299
1742889225.6734238,46.25,446.5,False,14.479875564575195,0.9712554216384888
1742889225.713641,46.5,446.75,False,14.299869537353516,0.9732803106307983
1742889225.7538712,46.5,446.75,False,14.493227005004883,0.9754348993301392
1742889225.795369,46.5,446.75,False,14.666080474853516,0.9773204326629639
1742889225.835325,46.5,447.5,False,14.056921005249023,0.9787960052490234
1742889225.87478,46.5,445.75,False,14.020204544067383,0.979651689529419
1742889225.915654,47.25,446.25,False,13.965606689453125,0.980477511882782
1742889225.955416,48.0,448.0,False,13.902902603149414,0.9812886118888855
1742889225.99673,52.75,446.25,False,13.986825942993164,0.9824702143669128
1742889226.036441,52.0,449.25,False,14.028072357177734,0.9832131266593933
1742889226.075476,51.75,450.75,False,13.821125030517578,0.9842021465301514
1742889226.117347,46.5,453.5,False,13.881921768188477,0.9847314357757568
1742889226.1595478,44.0,454.75,False,13.800859451293945,0.9849123358726501
1742889226.202141,39.25,455.0,True,13.90695571899414,0.98506098985672
1742889226.242334,39.5,455.0,False,13.768911361694336,0.9854037761688232
1742889226.282163,40.5,455.0,False,13.913154602050781,0.9861947298049927
1742889226.3238242,41.5,453.75,False,13.930082321166992,0.987017810344696
1742889226.363402,41.75,453.25,False,13.798236846923828,0.9875611066818237
1742889226.4058812,42.25,453.25,False,13.99683952331543,0.9878590703010559
1742889226.445893,42.0,454.0,False,13.914823532104492,0.9884018898010254
1742889226.485455,42.0,454.5,False,13.93890380859375,0.9888582229614258
1742889226.526755,42.0,454.5,False,13.845205307006836,0.9890263676643372
1742889226.565948,42.0,455.5,False,13.979911804199219,0.9890413880348206
1742889226.6050088,38.75,456.0,False,13.833045959472656,0.9876329898834229
1742889226.6461508,37.75,457.75,False,13.724803924560547,0.9836357831954956
1742889226.685466,37.75,459.0,False,13.979911804199219,0.9830428957939148
1742889226.728794,38.0,458.5,False,17.97199249267578,0.9813416004180908
1742889226.782341,38.25,457.75,False,24.399757385253906,0.9787600040435791
1742889226.821877,38.25,458.25,False,14.268159866333008,0.9781513810157776
1742889226.860529,38.25,459.25,False,13.885021209716797,0.9783347845077515
1742889226.90115,38.25,459.25,False,14.003992080688477,0.9773042798042297
1742889226.940974,37.75,459.0,False,13.846874237060547,0.9759607315063477
1742889226.979431,37.75,459.0,False,13.862848281860352,0.9751817584037781
1742889227.020254,37.75,458.5,False,13.841867446899414,0.9729318618774414
1742889227.0591512,37.75,458.5,False,13.815641403198242,0.9719637632369995
1742889227.098125,37.0,459.25,False,13.946771621704102,0.9728749990463257
1742889227.1382039,36.75,459.75,False,13.804912567138672,0.9724584221839905
1742889227.1781352,36.25,462.5,False,14.509916305541992,0.971032440662384
1742889227.216676,36.75,462.25,False,13.702869415283203,0.9721186757087708
1742889227.256681,39.25,461.25,False,13.692140579223633,0.9734067320823669
1742889227.295548,40.75,459.0,False,13.824939727783203,0.9746900796890259
1742889227.334101,42.25,458.0,False,13.881206512451172,0.9757198095321655
1742889227.3731499,42.25,458.0,False,14.430999755859375,0.9768365621566772
1742889227.4124758,42.25,458.0,False,13.865947723388672,0.9768067002296448
1742889227.452042,42.25,459.0,False,14.161348342895508,0.9779034852981567
1742889227.492287,42.75,459.25,False,13.909101486206055,0.9794298410415649
1742889227.530828,42.75,459.5,False,13.651132583618164,0.9806789755821228
1742889227.569398,42.75,459.25,False,13.904094696044922,0.982028067111969
1742889227.60774,42.75,459.25,False,14.07313346862793,0.9826101064682007
1742889227.645769,43.25,458.0,False,13.88692855834961,0.9838334918022156
1742889227.684701,44.0,456.5,False,13.94510269165039,0.9847360253334045
1742889227.723396,44.0,456.5,False,13.869047164916992,0.9853615164756775
1742889227.76202,44.0,456.5,False,14.05191421508789,0.9861478209495544
1742889227.801249,44.0,456.5,False,14.280080795288086,0.9866478443145752
1742889227.8399,44.0,456.5,False,13.966083526611328,0.9869362115859985
1742889227.879786,43.5,455.75,False,13.791084289550781,0.9867982268333435
1742889227.918427,43.5,455.0,False,14.018058776855469,0.987363874912262
1742889227.9577441,43.5,455.0,False,13.853073120117188,0.9880219101905823
1742889227.996759,43.25,455.0,False,14.016151428222656,0.9882713556289673
1742889228.035703,43.5,454.0,False,13.926029205322266,0.9886267781257629
1742889228.074125,42.75,453.0,False,13.869762420654297,0.9885147213935852
1742889228.113067,42.75,453.0,False,13.930797576904297,0.9885702133178711
1742889228.1519291,43.0,453.0,False,13.901948928833008,0.9882019758224487
1742889228.190346,43.0,452.0,False,13.646125793457031,0.9884018898010254
1742889228.228662,43.0,452.0,False,13.796091079711914,0.987880289554596
1742889228.26791,43.0,452.0,False,14.07003402709961,0.988392174243927
1742889228.306355,43.0,452.0,False,13.74197006225586,0.9884697794914246
1742889228.346582,43.5,452.0,False,13.799905776977539,0.9889059662818909
1742889228.385823,43.5,452.0,False,14.006853103637695,0.9891876578330994
1742889228.4246368,43.5,453.25,False,13.715982437133789,0.9887385964393616
1742889228.463232,43.5,455.0,False,13.957738876342773,0.9889423251152039
1742889228.502205,43.5,453.5,False,13.914108276367188,0.9886121153831482
1742889228.540724,44.0,453.25,False,13.757944107055664,0.9884045124053955
1742889228.5787652,44.0,453.25,False,14.0380859375,0.9882158041000366
1742889228.617298,44.0,453.5,False,13.94510269165039,0.9880260229110718
1742889228.655808,44.25,450.25,False,13.987064361572266,0.9880978465080261
1742889228.694168,44.25,450.25,False,13.842105865478516,0.988398551940918
1742889228.732425,44.5,450.75,False,14.31584358215332,0.9884830117225647
1742889228.770884,44.0,451.0,False,13.711929321289062,0.988557755947113
1742889228.8096151,43.25,452.25,False,13.864278793334961,0.9886162877082825
1742889228.84851,43.0,451.5,False,14.255046844482422,0.9885943531990051
1742889228.887653,43.0,451.5,False,13.953208923339844,0.9888181686401367
1742889228.92608,44.0,451.0,False,13.909101486206055,0.9891331195831299
1742889228.964585,44.5,451.0,False,13.94200325012207,0.9894874095916748
1742889229.0032582,45.0,452.0,False,13.956069946289062,0.9898799061775208
1742889229.042131,45.0,452.0,False,14.146089553833008,0.9902685880661011
1742889229.091042,45.0,451.75,False,23.601293563842773,0.9904069304466248
1742889229.1294,44.5,450.75,False,13.81373405456543,0.9906480312347412
1742889229.1680808,44.5,450.25,False,13.911962509155273,0.9906868934631348
1742889229.2065852,44.5,450.25,False,13.873815536499023,0.9904282093048096
1742889229.244734,44.5,451.0,False,13.910055160522461,0.9906189441680908
1742889229.2849238,44.5,450.75,False,13.860225677490234,0.9908942580223083
1742889229.3238971,45.0,450.75,False,14.179706573486328,0.991071879863739
1742889229.361875,45.0,451.75,False,13.865947723388672,0.9911197423934937
1742889229.400384,44.0,452.25,False,13.881206512451172,0.9907318949699402
1742889229.438856,44.5,452.75,False,13.78011703491211,0.9903323650360107
1742889229.476728,44.25,451.75,False,13.892889022827148,0.9908960461616516
1742889229.515959,44.25,451.0,False,14.139890670776367,0.9912692904472351
1742889229.554275,43.75,451.25,False,13.879060745239258,0.9913046360015869
1742889229.592098,43.25,452.75,False,13.651132583618164,0.991312563419342
1742889229.630015,41.75,454.25,False,13.911008834838867,0.991342306137085
1742889229.668119,42.25,454.25,False,13.926029205322266,0.9911455512046814
1742889229.705853,42.25,454.0,False,13.885974884033203,0.9911521077156067
1742889229.745792,41.5,453.5,False,13.862133026123047,0.991028368473053
1742889229.7846909,41.75,454.0,False,14.06097412109375,0.990957498550415
1742889229.8231418,42.25,456.5,False,13.933897018432617,0.9912466406822205
1742889229.8616478,42.25,455.0,False,13.871908187866211,0.9910891056060791
1742889229.8997371,42.25,455.0,False,14.013051986694336,0.9909377694129944
1742889229.9381099,41.75,455.0,False,13.875961303710938,0.9909380674362183
1742889229.9755,41.25,455.0,False,13.579130172729492,0.9903462529182434
1742889230.0142431,40.75,455.0,False,13.989925384521484,0.9904740452766418
1742889230.0522082,40.75,455.0,False,13.68403434753418,0.9900839328765869
1742889230.090556,41.5,454.5,False,13.683080673217773,0.9898269772529602
1742889230.128512,42.25,454.25,False,13.924121856689453,0.990095317363739
1742889230.1668649,42.25,453.75,False,13.87786865234375,0.9901723265647888
1742889230.206356,42.75,453.5,False,13.679265975952148,0.9902980923652649
1742889230.2445629,42.75,453.5,False,13.786077499389648,0.9901857376098633
1742889230.2829702,42.25,453.5,False,13.93890380859375,0.9901490807533264
1742889230.321588,42.25,453.0,False,13.994932174682617,0.9900354743003845
1742889230.359642,42.75,451.25,False,13.941287994384766,0.9902312755584717
1742889230.398311,43.25,451.75,False,14.217853546142578,0.990363359451294
1742889230.4365509,43.5,451.75,False,13.907909393310547,0.9903199076652527
1742889230.474574,43.5,451.75,False,13.751745223999023,0.9904744625091553
1742889230.513115,43.5,451.75,False,14.077901840209961,0.9906742572784424
1742889230.551533,42.5,453.0,False,13.889789581298828,0.9905281662940979
1742889230.5892742,42.5,453.5,False,13.690948486328125,0.9900931119918823
1742889230.627192,43.0,452.25,False,13.794660568237305,0.9904686808586121
1742889230.667134,44.5,451.0,False,14.039039611816406,0.990921676158905
1742889230.706146,45.0,450.75,False,14.00613784790039,0.9914402365684509
1742889230.744372,45.5,450.75,False,13.772964477539062,0.9918531775474548
1742889230.7829142,44.75,450.75,False,14.211177825927734,0.992163360118866
1742889230.821159,44.5,451.0,False,13.979911804199219,0.9924377799034119
1742889230.8587708,44.25,451.0,False,13.828039169311523,0.9925106763839722
1742889230.896807,43.75,451.0,False,13.795852661132812,0.9924067258834839
1742889230.9347808,43.75,451.0,False,13.713836669921875,0.9921683073043823
1742889230.973662,43.25,451.25,False,14.015913009643555,0.9921176433563232
1742889231.011789,43.25,451.25,False,13.859987258911133,0.9922204613685608
1742889231.0504682,43.25,451.5,False,13.937950134277344,0.9920312166213989
1742889231.0894442,42.75,451.0,False,13.967752456665039,0.9916530251502991
1742889231.129259,42.75,451.0,False,13.949871063232422,0.9915027022361755
1742889231.167646,43.0,450.75,False,13.78321647644043,0.9915800094604492
1742889231.206648,42.5,451.5,False,13.95106315612793,0.9918064475059509
1742889231.244859,41.75,451.75,False,13.7939453125,0.9916099905967712
1742889231.2830698,42.75,451.75,False,13.909101486206055,0.9918181896209717
