frame_number,timestamp,left_hand_raised,right_hand_raised,dwell_stay_duration,dwell_is_long_stay,dwell_state,dwell_confidence,dwell_hip_center_x,dwell_hip_center_y,dwell_alert
222,9.254,False,False,3.918,False,STAYING,0.999,584.9,467.8,
223,9.296,False,False,3.960,False,STAYING,0.999,584.5,467.6,
224,9.337,False,False,4.002,False,STAYING,0.999,583.9,467.5,
225,9.379,False,False,4.043,False,STAYING,0.999,583.8,466.8,
226,9.421,False,False,4.085,False,STAYING,0.999,583.7,466.8,
227,9.462,False,False,4.127,False,STAYING,0.999,584.0,467.0,
228,9.504,False,False,4.168,False,STAYING,0.999,585.3,467.0,
229,9.546,False,False,4.210,False,STAYING,0.999,585.9,467.6,
230,9.587,False,False,4.252,False,STAYING,0.999,587.7,467.6,
231,9.629,False,False,4.293,False,STAYING,0.999,587.6,467.6,
232,9.671,False,False,4.335,False,STAYING,0.999,588.5,467.4,
233,9.712,False,False,4.377,False,STAYING,0.999,589.6,467.3,
234,9.754,False,False,4.419,False,STAYING,0.999,590.3,467.2,
235,9.796,False,False,4.460,False,STAYING,0.998,591.3,467.2,
236,9.837,False,False,4.502,False,STAYING,0.998,592.1,467.2,
237,9.879,False,False,4.544,False,STAYING,0.998,593.1,467.3,
238,9.921,False,False,4.585,False,STAYING,0.998,594.2,467.4,
239,9.963,False,False,4.627,False,STAYING,0.998,594.9,467.3,
240,10.004,False,False,4.669,False,STAYING,0.999,595.2,467.3,
241,10.046,False,False,4.710,False,STAYING,0.999,595.2,467.4,
242,10.088,False,False,4.752,False,STAYING,0.999,595.4,467.4,
243,10.129,False,False,4.794,False,STAYING,0.999,595.5,467.3,
244,10.171,False,False,4.835,False,STAYING,0.999,595.7,467.3,
245,10.213,False,False,4.877,False,STAYING,0.999,596.2,467.3,
246,10.254,False,False,4.919,False,STAYING,0.999,596.6,467.4,
247,10.296,False,False,4.960,False,STAYING,0.999,597.2,467.4,
248,10.338,False,False,5.002,False,STAYING,0.999,597.6,467.4,
249,10.379,False,False,5.044,False,STAYING,0.999,597.8,467.3,
250,10.421,False,False,5.085,False,STAYING,0.999,597.9,467.3,
251,10.463,False,False,5.127,False,STAYING,0.998,598.0,467.2,
252,10.504,False,False,5.169,False,STAYING,0.998,598.2,467.4,
253,10.546,False,False,5.211,False,STAYING,0.998,598.4,467.2,
254,10.588,False,False,5.252,False,STAYING,0.998,598.4,467.1,
255,10.629,False,False,5.294,False,STAYING,0.998,598.4,467.0,
256,10.671,False,False,5.336,False,STAYING,0.998,598.6,466.8,
257,10.713,False,False,5.377,False,STAYING,0.998,598.6,466.8,
258,10.755,False,False,5.419,False,STAYING,0.998,598.6,466.9,
259,10.796,False,False,5.461,False,STAYING,0.998,598.5,467.0,
260,10.838,False,False,5.502,False,STAYING,0.998,598.6,466.9,
261,10.880,False,False,5.544,False,STAYING,0.998,598.4,466.8,
262,10.921,False,False,5.586,False,STAYING,0.998,598.1,466.7,
263,10.963,False,False,5.627,False,STAYING,0.998,597.5,466.7,
264,11.005,False,False,5.669,False,STAYING,0.998,595.8,466.4,
265,11.046,False,False,5.711,False,STAYING,0.998,594.5,466.5,
266,11.088,False,False,5.752,False,STAYING,0.998,594.2,466.5,
267,11.130,False,False,5.794,False,STAYING,0.998,593.9,466.5,
268,11.171,False,False,5.836,False,STAYING,0.998,593.3,467.2,
269,11.213,False,False,5.877,False,STAYING,0.998,592.6,465.9,
270,11.255,False,False,5.919,False,STAYING,0.998,592.2,464.7,
271,11.296,False,False,5.961,False,STAYING,0.998,592.6,463.6,
272,11.338,False,False,6.003,False,STAYING,0.999,592.9,463.4,
273,11.380,False,False,6.044,False,STAYING,0.999,591.2,463.3,
274,11.421,False,False,6.086,False,STAYING,0.999,591.0,463.1,
275,11.463,False,False,6.128,False,STAYING,0.999,590.4,463.0,
276,11.505,True,False,6.169,False,STAYING,0.999,590.1,463.0,
277,11.547,True,False,6.211,False,STAYING,0.999,589.6,462.2,
278,11.588,True,False,6.253,False,STAYING,0.999,589.3,461.9,
279,11.630,True,False,6.294,False,STAYING,0.999,589.2,461.3,
280,11.672,True,False,6.336,False,STAYING,0.999,589.1,461.1,
281,11.713,True,False,6.378,False,STAYING,0.999,588.9,460.9,
282,11.755,True,False,6.419,False,STAYING,0.999,588.4,460.6,
283,11.797,True,False,6.461,False,STAYING,0.999,588.2,460.0,
284,11.838,True,False,6.503,False,STAYING,0.999,588.3,459.8,
285,11.880,True,False,6.544,False,STAYING,0.999,588.4,459.7,
286,11.922,True,False,6.586,False,STAYING,0.999,588.2,459.4,
287,11.963,True,False,6.628,False,STAYING,0.999,588.4,459.4,
288,12.005,True,False,6.669,False,STAYING,0.999,588.7,459.4,
289,12.047,True,False,6.711,False,STAYING,0.999,589.3,459.4,
290,12.088,True,False,6.753,False,STAYING,0.999,589.9,459.4,
291,12.130,True,False,6.795,False,STAYING,0.999,590.6,459.7,
292,12.172,True,False,6.836,False,STAYING,0.999,591.5,459.7,
293,12.213,True,False,6.878,False,STAYING,0.999,592.2,459.8,
294,12.255,True,False,6.920,False,STAYING,0.999,592.6,459.7,
295,12.297,True,False,6.961,False,STAYING,0.999,593.0,459.6,
296,12.339,True,False,7.003,False,STAYING,0.999,593.5,459.2,
297,12.380,True,False,7.045,False,STAYING,0.999,594.4,459.2,
298,12.422,True,False,7.086,False,STAYING,0.999,594.9,459.3,
299,12.464,True,False,7.128,False,STAYING,1.000,595.3,459.4,
300,12.505,True,False,7.170,False,STAYING,1.000,595.6,459.5,
301,12.547,True,False,7.211,False,STAYING,1.000,595.6,459.6,
302,12.589,True,False,7.253,False,STAYING,1.000,595.6,460.1,
303,12.630,True,False,7.295,False,STAYING,1.000,595.7,460.2,
304,12.672,True,False,7.336,False,STAYING,1.000,595.7,460.6,
305,12.714,True,False,7.378,False,STAYING,1.000,595.7,461.1,
306,12.755,True,False,7.420,False,STAYING,1.000,595.7,461.8,
307,12.797,True,False,7.461,False,STAYING,1.000,595.6,462.2,
308,12.839,True,False,7.503,False,STAYING,1.000,595.6,462.3,
309,12.880,True,False,7.545,False,STAYING,1.000,595.5,462.3,
310,12.922,True,False,7.587,False,STAYING,1.000,595.5,462.4,
311,12.964,True,False,7.628,False,STAYING,1.000,595.4,462.1,
312,13.005,True,False,7.670,False,STAYING,1.000,595.4,462.1,
313,13.047,True,False,7.712,False,STAYING,1.000,595.3,462.0,
314,13.089,True,False,7.753,False,STAYING,1.000,595.1,462.0,
315,13.131,True,False,7.795,False,STAYING,1.000,594.9,462.0,
316,13.172,True,False,7.837,False,STAYING,1.000,595.2,462.4,
317,13.214,True,False,7.878,False,STAYING,1.000,595.3,462.7,
318,13.256,True,False,7.920,False,STAYING,1.000,595.1,463.5,
319,13.297,False,False,7.962,False,STAYING,1.000,595.0,463.5,
320,13.339,False,False,8.003,False,STAYING,1.000,595.2,463.7,
321,13.381,False,False,8.045,False,STAYING,0.999,595.5,463.6,
322,13.422,False,False,8.087,False,STAYING,0.999,595.6,464.0,
323,13.464,False,False,8.128,False,STAYING,0.999,595.3,465.4,
324,13.506,False,False,8.170,False,STAYING,0.999,595.0,467.3,
325,13.547,False,False,8.212,False,STAYING,0.999,593.6,467.1,
326,13.589,False,False,8.253,False,STAYING,0.999,593.4,466.9,
327,13.631,False,False,8.295,False,STAYING,0.999,593.1,466.9,
328,13.672,False,False,8.337,False,STAYING,0.999,593.3,467.7,
329,13.714,False,False,8.379,False,STAYING,0.999,593.1,468.2,
330,13.756,False,False,8.420,False,STAYING,0.999,592.8,469.3,
331,13.797,False,False,8.462,False,STAYING,0.999,592.3,470.1,
332,13.839,False,False,8.504,False,STAYING,0.999,591.7,471.6,
333,13.881,False,False,8.545,False,STAYING,0.999,591.6,472.6,
334,13.923,False,False,8.587,False,STAYING,0.999,591.5,473.0,
335,13.964,False,False,8.629,False,STAYING,0.999,591.4,473.5,
336,14.006,False,False,8.670,False,STAYING,0.999,591.7,473.1,
337,14.048,False,False,8.712,False,STAYING,0.999,592.2,472.9,
338,14.089,False,False,8.754,False,STAYING,0.999,592.6,472.8,
339,14.131,False,False,8.795,False,STAYING,0.999,593.2,472.6,
340,14.173,False,False,8.837,False,STAYING,0.999,593.8,472.5,
341,14.214,False,False,8.879,False,STAYING,0.999,594.1,472.4,
342,14.256,False,False,8.920,False,STAYING,0.999,594.3,472.2,
343,14.298,False,False,8.962,False,STAYING,0.999,594.3,472.2,
344,14.339,False,False,9.004,False,STAYING,0.999,594.4,472.3,
345,14.381,False,False,9.045,False,STAYING,0.999,594.6,472.5,
346,14.423,False,False,9.087,False,STAYING,0.999,594.9,472.6,
347,14.464,False,False,9.129,False,STAYING,0.999,595.2,472.4,
348,14.506,False,False,9.171,False,STAYING,0.999,595.7,471.6,
349,14.548,False,False,9.212,False,STAYING,0.999,596.1,471.5,
350,14.589,False,False,9.254,False,STAYING,0.999,596.2,471.5,
351,14.631,False,False,9.296,False,STAYING,0.999,596.5,471.2,
352,14.673,False,False,9.337,False,STAYING,0.999,596.9,470.5,
353,14.715,False,False,9.379,False,STAYING,0.999,597.4,470.0,
354,14.756,False,False,9.421,False,STAYING,0.999,597.7,469.5,
355,14.798,False,False,9.462,False,STAYING,0.999,598.0,469.1,
356,14.840,False,False,9.504,False,STAYING,0.999,598.2,468.6,
357,14.881,False,False,9.546,False,STAYING,0.999,598.3,468.7,
358,14.923,False,False,9.587,False,STAYING,0.999,598.3,468.7,
359,14.965,False,False,9.629,False,STAYING,0.999,598.4,468.7,
360,15.006,False,False,9.671,False,STAYING,0.999,598.4,468.7,
361,15.048,False,False,9.712,False,STAYING,0.999,598.4,468.7,
362,15.090,False,False,9.754,False,STAYING,0.999,598.3,468.6,
363,15.131,False,False,9.796,False,STAYING,0.999,598.2,468.5,
364,15.173,False,False,9.837,False,STAYING,0.999,598.2,468.5,
365,15.215,False,False,9.879,False,STAYING,0.999,598.1,468.5,
366,15.256,False,False,9.921,False,STAYING,0.998,597.8,468.5,
367,15.298,False,False,9.963,False,STAYING,0.998,597.7,468.6,
368,15.340,False,False,10.004,True,STAYING,0.998,597.3,468.9,[!] Long Stay Detected: 10.0s
369,15.381,False,False,10.046,True,STAYING,0.999,597.1,469.0,
370,15.423,False,False,10.088,True,STAYING,0.999,596.8,469.2,
371,15.465,False,False,10.129,True,STAYING,0.999,596.6,469.4,
372,15.507,False,False,10.171,True,STAYING,0.999,596.5,469.5,
373,15.548,False,False,10.213,True,STAYING,0.999,596.4,469.5,
374,15.590,False,False,10.254,True,STAYING,0.999,596.3,469.6,
375,15.632,False,False,10.296,True,STAYING,0.999,596.3,469.6,
376,15.673,False,False,10.338,True,STAYING,0.999,596.2,469.7,
377,15.715,False,False,10.379,True,STAYING,0.999,596.2,469.8,
378,15.757,False,False,10.421,True,STAYING,0.999,596.2,469.8,
379,15.798,False,False,10.463,True,STAYING,0.999,596.2,469.9,
380,15.840,False,False,10.504,True,STAYING,0.999,596.3,470.1,
381,15.882,False,False,10.546,True,STAYING,0.999,596.8,470.0,
382,15.923,False,False,10.588,True,STAYING,0.999,597.1,469.9,
383,15.965,False,False,10.629,True,STAYING,0.999,597.0,469.9,
384,16.007,False,False,10.671,True,STAYING,0.999,597.1,469.9,
385,16.048,False,False,10.713,True,STAYING,0.999,597.0,469.9,
386,16.090,False,False,10.755,True,STAYING,0.999,596.8,469.2,
387,16.132,False,False,10.796,True,STAYING,0.999,596.8,468.2,
388,16.173,False,False,10.838,True,STAYING,0.999,596.8,467.9,
